sale_date,service_id,service_name,category,client_id,revenue,cost,gross_profit,gross_margin,profit_flag,margin_grade,source_file
2024-01-04,SVC-002,警備,定期契約,CLI-002,400737,274496,126241,0.31502207183264835,黒字,中利益,service_revenue_styleC.csv
2024-01-04,SVC-002,警備,スポット,CLI-003,162321,90678,71643,0.4413661818249025,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-002,警備,複合,CLI-004,119369,94847,24522,0.2054302205765316,黒字,中利益,service_revenue_styleC.csv
2024-01-04,SVC-002,警備,定期契約,CLI-005,352100,267815,84285,0.23937801760863392,黒字,中利益,service_revenue_styleC.csv
2024-01-04,SVC-003,設備管理,スポット,CLI-001,177400,122841,54559,0.3075479143179256,黒字,中利益,service_revenue_styleC.csv
2024-01-04,SVC-003,設備管理,複合,CLI-002,297974,373025,-75051,-0.25187096860799935,赤字,低利益,service_revenue_styleC.csv
2024-01-04,SVC-003,設備管理,定期契約,CLI-003,149829,32363,117466,0.7840004271536218,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-003,設備管理,スポット,CLI-004,100819,76498,24321,0.24123429115543696,黒字,中利益,service_revenue_styleC.csv
2024-01-04,SVC-003,設備管理,複合,CLI-005,235753,131038,104715,0.4441725025768495,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-004,受付代行,定期契約,CLI-001,265535,142427,123108,0.46362249797578475,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-004,受付代行,スポット,CLI-002,432245,48401,383844,0.8880241529688024,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-004,受付代行,複合,CLI-003,403036,71599,331437,0.8223508569954049,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-004,受付代行,定期契約,CLI-004,81778,46386,35392,0.43278143265915037,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-004,受付代行,スポット,CLI-005,431793,197892,233901,0.5416970631761052,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-005,IT保守,複合,CLI-001,469741,77288,392453,0.8354667785013443,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-005,IT保守,定期契約,CLI-002,180367,70224,110143,0.6106604866743917,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-005,IT保守,スポット,CLI-003,149724,90292,59432,0.39694370975929044,黒字,中利益,service_revenue_styleC.csv
2024-01-04,SVC-005,IT保守,複合,CLI-004,285202,56747,228455,0.8010287445389583,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-005,IT保守,定期契約,CLI-005,271187,68100,203087,0.7488817679313536,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-006,コールセンター,スポット,CLI-001,196037,141275,54762,0.27934522564617903,黒字,中利益,service_revenue_styleC.csv
2024-01-04,SVC-006,コールセンター,複合,CLI-002,180970,39761,141209,0.7802895507542686,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-006,コールセンター,定期契約,CLI-003,282328,231818,50510,0.17890538664248676,黒字,低利益,service_revenue_styleC.csv
2024-01-04,SVC-006,コールセンター,スポット,CLI-004,498773,592333,-93560,-0.18758032211045908,赤字,低利益,service_revenue_styleC.csv
2024-01-04,SVC-006,コールセンター,複合,CLI-005,76522,62738,13784,0.18013120409816785,黒字,低利益,service_revenue_styleC.csv
2024-01-04,SVC-007,警備巡回,定期契約,CLI-001,333423,27737,305686,0.9168113777393881,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-007,警備巡回,スポット,CLI-002,98896,80710,18186,0.18389014722536806,黒字,低利益,service_revenue_styleC.csv
2024-01-04,SVC-007,警備巡回,複合,CLI-003,445085,143930,301155,0.6766235662850916,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-007,警備巡回,定期契約,CLI-004,137194,73269,63925,0.46594603262533346,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-007,警備巡回,スポット,CLI-005,304615,146185,158430,0.5200991415393201,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-008,施設管理,複合,CLI-001,162065,205200,-43135,-0.26615864005183104,赤字,低利益,service_revenue_styleC.csv
2024-01-04,SVC-008,施設管理,定期契約,CLI-002,80741,30789,49952,0.6186695730793526,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-008,施設管理,スポット,CLI-003,248691,20565,228126,0.9173070195543868,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-008,施設管理,複合,CLI-004,254693,89521,165172,0.6485140934379822,黒字,高利益,service_revenue_styleC.csv
2024-01-04,SVC-008,施設管理,定期契約,CLI-005,461078,258555,202523,0.43923804649104925,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-001,清掃,スポット,CLI-001,199552,130888,68664,0.344090763309814,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-001,清掃,複合,CLI-002,415214,311382,103832,0.2500686393040697,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-001,清掃,定期契約,CLI-003,397011,275155,121856,0.30693356103483277,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-001,清掃,スポット,CLI-004,131158,44890,86268,0.6577410451516491,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-001,清掃,複合,CLI-005,205560,77068,128492,0.6250827009145749,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-002,警備,定期契約,CLI-001,80662,57957,22705,0.28148322630234807,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-002,警備,スポット,CLI-002,435738,304266,131472,0.3017225947702519,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-002,警備,複合,CLI-003,81959,69019,12940,0.15788381995875986,黒字,低利益,service_revenue_styleC.csv
2024-01-05,SVC-002,警備,定期契約,CLI-004,214419,34985,179434,0.8368381533352921,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-002,警備,スポット,CLI-005,76289,58284,18005,0.23601043400752403,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-003,設備管理,複合,CLI-001,299974,151819,148155,0.49389280404301705,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-003,設備管理,定期契約,CLI-002,497070,587925,-90855,-0.18278109722976643,赤字,低利益,service_revenue_styleC.csv
2024-01-05,SVC-003,設備管理,スポット,CLI-003,79821,53281,26540,0.3324939552248155,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-003,設備管理,複合,CLI-004,92001,75793,16208,0.17617199813045512,黒字,低利益,service_revenue_styleC.csv
2024-01-05,SVC-003,設備管理,定期契約,CLI-005,147425,28981,118444,0.8034186874682042,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-004,受付代行,スポット,CLI-001,361969,55631,306338,0.84631004312524,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-004,受付代行,複合,CLI-002,404005,143314,260691,0.6452667665004146,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-004,受付代行,定期契約,CLI-003,261694,51427,210267,0.8034842220303102,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-004,受付代行,スポット,CLI-004,348673,149087,199586,0.5724159886197095,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-004,受付代行,複合,CLI-005,353520,40836,312684,0.8844874405974202,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-005,IT保守,定期契約,CLI-001,374734,62982,311752,0.8319287814823315,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-005,IT保守,スポット,CLI-002,269794,192326,77468,0.28713759386791404,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-005,IT保守,複合,CLI-003,356012,294088,61924,0.17393795714751187,黒字,低利益,service_revenue_styleC.csv
2024-01-05,SVC-005,IT保守,定期契約,CLI-004,215868,88358,127510,0.5906850482702393,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-005,IT保守,スポット,CLI-005,157090,107782,49308,0.3138837609013941,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-006,コールセンター,複合,CLI-001,425490,184722,240768,0.5658605372629204,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-006,コールセンター,定期契約,CLI-002,175140,54814,120326,0.6870275208404705,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-006,コールセンター,スポット,CLI-003,257505,54308,203197,0.7890992407914409,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-006,コールセンター,複合,CLI-004,402159,487165,-85006,-0.21137410825071676,赤字,低利益,service_revenue_styleC.csv
2024-01-05,SVC-006,コールセンター,定期契約,CLI-005,289717,102883,186834,0.6448844907271579,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-007,警備巡回,スポット,CLI-001,444193,58033,386160,0.8693518358011044,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-007,警備巡回,複合,CLI-002,54883,35017,19866,0.3619700089280834,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-007,警備巡回,定期契約,CLI-003,375666,315170,60496,0.16103666554865226,黒字,低利益,service_revenue_styleC.csv
2024-01-05,SVC-007,警備巡回,スポット,CLI-004,102418,29602,72816,0.710968775020016,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-007,警備巡回,複合,CLI-005,331875,75877,255998,0.7713687382297552,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-008,施設管理,定期契約,CLI-001,315229,351890,-36661,-0.11629957903619273,赤字,低利益,service_revenue_styleC.csv
2024-01-05,SVC-008,施設管理,スポット,CLI-002,232981,38033,194948,0.836754928513484,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-008,施設管理,複合,CLI-003,178075,116869,61206,0.343709111329496,黒字,中利益,service_revenue_styleC.csv
2024-01-05,SVC-008,施設管理,定期契約,CLI-004,199415,61352,138063,0.6923400947772234,黒字,高利益,service_revenue_styleC.csv
2024-01-05,SVC-008,施設管理,スポット,CLI-005,279734,162401,117333,0.4194449012275948,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-001,清掃,複合,CLI-001,418857,178606,240251,0.5735871669806163,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-001,清掃,定期契約,CLI-002,370695,297317,73378,0.19794709936740448,黒字,低利益,service_revenue_styleC.csv
2024-01-06,SVC-001,清掃,スポット,CLI-003,54101,41884,12217,0.22581837673980149,黒字,中利益,service_revenue_styleC.csv
2024-01-06,SVC-001,清掃,複合,CLI-004,478397,310771,167626,0.35039099325455636,黒字,中利益,service_revenue_styleC.csv
2024-01-06,SVC-001,清掃,定期契約,CLI-005,206960,47154,159806,0.7721588712794742,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-002,警備,スポット,CLI-001,120407,54664,65743,0.5460064614183561,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-002,警備,複合,CLI-002,110517,34029,76488,0.6920926192350498,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-002,警備,定期契約,CLI-003,439240,310048,129192,0.29412621801293143,黒字,中利益,service_revenue_styleC.csv
2024-01-06,SVC-002,警備,スポット,CLI-004,131499,55697,75802,0.5764454482543594,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-002,警備,複合,CLI-005,197721,75215,122506,0.6195902306785824,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-003,設備管理,定期契約,CLI-001,426235,199768,226467,0.5313195772285242,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-003,設備管理,スポット,CLI-002,156743,191520,-34777,-0.2218727471083238,赤字,低利益,service_revenue_styleC.csv
2024-01-06,SVC-003,設備管理,複合,CLI-003,497171,158403,338768,0.6813913120435423,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-003,設備管理,定期契約,CLI-004,314979,148065,166914,0.5299210423552047,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-003,設備管理,スポット,CLI-005,181659,33316,148343,0.8166014345559537,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-004,受付代行,複合,CLI-001,98390,61568,36822,0.37424535013720905,黒字,中利益,service_revenue_styleC.csv
2024-01-06,SVC-004,受付代行,定期契約,CLI-002,272075,92530,179545,0.6599099513001929,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-004,受付代行,スポット,CLI-003,73114,20232,52882,0.7232814508849195,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-004,受付代行,複合,CLI-004,224879,54293,170586,0.7585679409815945,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-004,受付代行,定期契約,CLI-005,384030,157340,226690,0.590292425070958,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-005,IT保守,スポット,CLI-001,134715,77912,56803,0.42165311954867685,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-005,IT保守,複合,CLI-002,339239,244231,95008,0.2800621390818862,黒字,中利益,service_revenue_styleC.csv
2024-01-06,SVC-005,IT保守,定期契約,CLI-003,344076,25069,319007,0.9271410967344423,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-005,IT保守,スポット,CLI-004,108654,29862,78792,0.7251642829532277,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-005,IT保守,複合,CLI-005,412293,98147,314146,0.761948420176913,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-006,コールセンター,定期契約,CLI-001,336046,38889,297157,0.8842747719062272,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-006,コールセンター,スポット,CLI-002,487568,213575,273993,0.5619585370655991,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-006,コールセンター,複合,CLI-003,355402,97643,257759,0.7252604093392834,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-006,コールセンター,定期契約,CLI-004,275332,297871,-22539,-0.0818611712405387,赤字,低利益,service_revenue_styleC.csv
2024-01-06,SVC-006,コールセンター,スポット,CLI-005,211616,115591,96025,0.45377003629215185,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-007,警備巡回,複合,CLI-001,467397,40916,426481,0.912459857465923,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-007,警備巡回,定期契約,CLI-002,237595,75070,162525,0.6840421726046424,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-007,警備巡回,スポット,CLI-003,407599,150825,256774,0.6299671981530868,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-007,警備巡回,複合,CLI-004,399665,73893,325772,0.8151126568501119,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-007,警備巡回,定期契約,CLI-005,235429,166770,68659,0.2916335710553925,黒字,中利益,service_revenue_styleC.csv
2024-01-06,SVC-008,施設管理,スポット,CLI-001,263058,340254,-77196,-0.29345619597199096,赤字,低利益,service_revenue_styleC.csv
2024-01-06,SVC-008,施設管理,複合,CLI-002,442942,101030,341912,0.7719114466453847,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-008,施設管理,定期契約,CLI-003,174118,133325,40793,0.23428364672233773,黒字,中利益,service_revenue_styleC.csv
2024-01-06,SVC-008,施設管理,スポット,CLI-004,135197,43206,91991,0.680421902852874,黒字,高利益,service_revenue_styleC.csv
2024-01-06,SVC-008,施設管理,複合,CLI-005,266161,26497,239664,0.9004474735216654,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-001,清掃,定期契約,CLI-001,144036,116542,27494,0.19088283484684385,黒字,低利益,service_revenue_styleC.csv
2024-01-07,SVC-001,清掃,スポット,CLI-002,224160,127928,96232,0.42930049964311207,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-001,清掃,複合,CLI-003,470602,150111,320491,0.6810234550639394,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-001,清掃,定期契約,CLI-004,189883,61732,128151,0.6748945403221984,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-001,清掃,スポット,CLI-005,462811,76673,386138,0.834331941116352,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-002,警備,複合,CLI-001,250562,30151,220411,0.8796665096862254,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-002,警備,定期契約,CLI-002,296777,78309,218468,0.7361352126344023,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-002,警備,スポット,CLI-003,154633,127031,27602,0.17850006143578667,黒字,低利益,service_revenue_styleC.csv
2024-01-07,SVC-002,警備,複合,CLI-004,291331,111660,179671,0.6167246190758965,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-002,警備,定期契約,CLI-005,210007,79662,130345,0.6206697871975696,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-003,設備管理,スポット,CLI-001,166876,23101,143775,0.8615678707543326,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-003,設備管理,複合,CLI-002,396047,434971,-38924,-0.09828126459738365,赤字,低利益,service_revenue_styleC.csv
2024-01-07,SVC-003,設備管理,定期契約,CLI-003,222103,93034,129069,0.5811222720989812,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-003,設備管理,スポット,CLI-004,86396,70680,15716,0.18190656974859948,黒字,低利益,service_revenue_styleC.csv
2024-01-07,SVC-003,設備管理,複合,CLI-005,196341,112050,84291,0.42930921203416506,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-004,受付代行,定期契約,CLI-001,386321,287075,99246,0.2569003497091797,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-004,受付代行,スポット,CLI-002,259546,198131,61415,0.23662472162930656,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-004,受付代行,複合,CLI-003,492321,301131,191190,0.38834419007111215,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-004,受付代行,定期契約,CLI-004,223617,27235,196382,0.8782069341776341,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-004,受付代行,スポット,CLI-005,110472,54237,56235,0.509043015424723,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-005,IT保守,複合,CLI-001,143620,96099,47521,0.3308801002645871,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-005,IT保守,定期契約,CLI-002,189180,30028,159152,0.8412728618247172,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-005,IT保守,スポット,CLI-003,106834,76959,29875,0.2796394406275156,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-005,IT保守,複合,CLI-004,231239,102228,129011,0.5579119439194945,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-005,IT保守,定期契約,CLI-005,278796,178914,99882,0.35826195497783325,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-006,コールセンター,スポット,CLI-001,318132,50315,267817,0.8418423798926232,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-006,コールセンター,複合,CLI-002,251953,171149,80804,0.3207106087246431,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-006,コールセンター,定期契約,CLI-003,149656,53386,96270,0.6432752445608596,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-006,コールセンター,スポット,CLI-004,73271,89917,-16646,-0.22718401550408757,赤字,低利益,service_revenue_styleC.csv
2024-01-07,SVC-006,コールセンター,複合,CLI-005,50886,37036,13850,0.2721770231497858,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-007,警備巡回,定期契約,CLI-001,472843,302303,170540,0.36066939766476397,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-007,警備巡回,スポット,CLI-002,410110,123303,286807,0.6993416400477921,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-007,警備巡回,複合,CLI-003,240956,133062,107894,0.44777469745513704,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-007,警備巡回,定期契約,CLI-004,86686,63531,23155,0.2671134900676003,黒字,中利益,service_revenue_styleC.csv
2024-01-07,SVC-007,警備巡回,スポット,CLI-005,223119,183356,39763,0.1782143161272684,黒字,低利益,service_revenue_styleC.csv
2024-01-07,SVC-008,施設管理,複合,CLI-001,214582,260898,-46316,-0.21584289455779143,赤字,低利益,service_revenue_styleC.csv
2024-01-07,SVC-008,施設管理,定期契約,CLI-002,115339,59363,55976,0.48531719539791396,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-008,施設管理,スポット,CLI-003,315878,101077,214801,0.6800125364856052,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-008,施設管理,複合,CLI-004,399643,234115,165528,0.41418966427536574,黒字,高利益,service_revenue_styleC.csv
2024-01-07,SVC-008,施設管理,定期契約,CLI-005,221013,125486,95527,0.4322234438698176,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-001,清掃,スポット,CLI-001,415538,175008,240530,0.578839961688221,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-001,清掃,複合,CLI-002,340671,86735,253936,0.7453995203583516,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-001,清掃,定期契約,CLI-003,150579,75108,75471,0.5012053473591935,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-001,清掃,スポット,CLI-004,398614,218781,179833,0.4511457199195211,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-001,清掃,複合,CLI-005,405109,111240,293869,0.7254072360772039,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-002,警備,定期契約,CLI-001,372707,177784,194923,0.5229925920361034,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-002,警備,スポット,CLI-002,262900,163638,99262,0.37756561430201596,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-002,警備,複合,CLI-003,487112,20212,466900,0.9585064625794478,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-002,警備,定期契約,CLI-004,209317,95212,114105,0.5451301136553648,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-002,警備,スポット,CLI-005,160196,76346,83850,0.5234213088966017,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-003,設備管理,複合,CLI-001,461963,324079,137884,0.29847412022174935,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-003,設備管理,定期契約,CLI-002,368065,446711,-78646,-0.21367421515221496,赤字,低利益,service_revenue_styleC.csv
2024-01-08,SVC-003,設備管理,スポット,CLI-003,293787,135811,157976,0.5377229080932785,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-003,設備管理,複合,CLI-004,281819,197111,84708,0.3005759015538342,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-003,設備管理,定期契約,CLI-005,162041,87000,75041,0.4630988453539536,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-004,受付代行,スポット,CLI-001,298085,228072,70013,0.23487595819984233,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-004,受付代行,複合,CLI-002,467346,108967,358379,0.7668387019467375,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-004,受付代行,定期契約,CLI-003,395427,64457,330970,0.8369939331406303,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-004,受付代行,スポット,CLI-004,198785,155122,43663,0.21964936992227785,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-004,受付代行,複合,CLI-005,398050,195735,202315,0.5082652933048611,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-005,IT保守,定期契約,CLI-001,98961,73636,25325,0.2559088934024515,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-005,IT保守,スポット,CLI-002,443812,143138,300674,0.6774805548295224,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-005,IT保守,複合,CLI-003,402738,182749,219989,0.5462335314770397,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-005,IT保守,定期契約,CLI-004,167776,125717,42059,0.2506854377264925,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-005,IT保守,スポット,CLI-005,154401,39313,115088,0.7453837734211566,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-006,コールセンター,複合,CLI-001,62805,23028,39777,0.6333412944829233,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-006,コールセンター,定期契約,CLI-002,178368,144554,33814,0.18957436311446,黒字,低利益,service_revenue_styleC.csv
2024-01-08,SVC-006,コールセンター,スポット,CLI-003,370483,58182,312301,0.8429563569718449,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-006,コールセンター,複合,CLI-004,288769,333126,-44357,-0.15360720853000148,赤字,低利益,service_revenue_styleC.csv
2024-01-08,SVC-006,コールセンター,定期契約,CLI-005,380178,321817,58361,0.1535096717853216,黒字,低利益,service_revenue_styleC.csv
2024-01-08,SVC-007,警備巡回,スポット,CLI-001,151940,114155,37785,0.2486836909306305,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-007,警備巡回,複合,CLI-002,415090,221315,193775,0.4668264713676552,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-007,警備巡回,定期契約,CLI-003,309196,124766,184430,0.5964824900710229,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-007,警備巡回,スポット,CLI-004,177918,58684,119234,0.670162659202554,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-007,警備巡回,複合,CLI-005,393963,22907,371056,0.941854945769019,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-008,施設管理,定期契約,CLI-001,443721,561355,-117634,-0.26510802959517354,赤字,低利益,service_revenue_styleC.csv
2024-01-08,SVC-008,施設管理,スポット,CLI-002,105882,75724,30158,0.2848265049772388,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-008,施設管理,複合,CLI-003,164735,43053,121682,0.7386529881324552,黒字,高利益,service_revenue_styleC.csv
2024-01-08,SVC-008,施設管理,定期契約,CLI-004,471585,291559,180026,0.3817466628497514,黒字,中利益,service_revenue_styleC.csv
2024-01-08,SVC-008,施設管理,スポット,CLI-005,293557,33164,260393,0.8870270509645486,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-001,清掃,複合,CLI-001,342241,150651,191590,0.5598101922329587,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-001,清掃,定期契約,CLI-002,494772,83626,411146,0.8309807345605653,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-001,清掃,スポット,CLI-003,289317,54954,234363,0.8100560976368482,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-001,清掃,複合,CLI-004,470173,263606,206567,0.439342539873621,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-001,清掃,定期契約,CLI-005,400002,298466,101536,0.25383873080634595,黒字,中利益,service_revenue_styleC.csv
2024-01-09,SVC-002,警備,スポット,CLI-001,343037,186355,156682,0.45674956345816925,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-002,警備,複合,CLI-002,445968,252035,193933,0.4348585548738923,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-002,警備,定期契約,CLI-003,371206,284649,86557,0.23317780423807805,黒字,中利益,service_revenue_styleC.csv
2024-01-09,SVC-002,警備,スポット,CLI-004,273735,163621,110114,0.40226496429028075,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-002,警備,複合,CLI-005,283787,61722,222065,0.7825058935046355,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-003,設備管理,定期契約,CLI-001,439889,268866,171023,0.3887867166489728,黒字,中利益,service_revenue_styleC.csv
2024-01-09,SVC-003,設備管理,スポット,CLI-002,285966,318794,-32828,-0.11479686396284873,赤字,低利益,service_revenue_styleC.csv
2024-01-09,SVC-003,設備管理,複合,CLI-003,179624,92695,86929,0.48394980626196943,黒字,高利益,service_revenue_styleC.csv
2024-01-09,SVC-003,設備管理,定期契約,CLI-004,451506,293311,158195,0.3503718665975646,黒字,中利益,service_revenue_styleC.csv
