date,store_name,item_name,category,quantity,unit_price,sales_amount,waste_qty,waste_amount,sales_imputed,source_file
2024-01-09,大阪店,チャーハン,ご飯もの,4.0,750.0,3000.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-25,大阪店,杏仁豆腐,デザート,3.0,380.0,1140.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-15,大阪店,コーラ,ドリンク,7.0,300.0,2100.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-12,大阪店,カレーライス,ご飯もの,5.0,800.0,4000.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-28,大阪店,ラーメン,麺類,3.0,900.0,2700.0,1.0,900.0,False,05_大阪店_売上_202401.csv
2024-01-10,大阪店,杏仁豆腐,デザート,4.0,380.0,1520.0,1.0,380.0,False,05_大阪店_売上_202401.csv
2024-01-11,大阪店,チャーハン,ご飯もの,4.0,750.0,3000.0,2.0,1500.0,False,05_大阪店_売上_202401.csv
2024-01-06,大阪店,塩ラーメン,麺類,8.0,880.0,7040.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-18,大阪店,チャーハン,ご飯もの,8.0,750.0,6000.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-26,大阪店,チャーハン,ご飯もの,1.0,750.0,750.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-25,大阪店,チャーハン,ご飯もの,4.0,750.0,3000.0,1.0,750.0,False,05_大阪店_売上_202401.csv
2024-01-12,大阪店,担々麺,麺類,2.0,980.0,1960.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-03,大阪店,天丼,ご飯もの,8.0,950.0,7600.0,1.0,950.0,False,05_大阪店_売上_202401.csv
2024-01-03,大阪店,餃子,副菜,1.0,450.0,450.0,2.0,900.0,False,05_大阪店_売上_202401.csv
2024-01-02,大阪店,天丼,ご飯もの,7.0,950.0,6650.0,1.0,950.0,False,05_大阪店_売上_202401.csv
2024-01-13,大阪店,ウーロン茶,ドリンク,7.0,250.0,1750.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-06,大阪店,餃子,副菜,3.0,450.0,1350.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-15,大阪店,チャーハン,ご飯もの,4.0,750.0,3000.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-09,大阪店,ウーロン茶,ドリンク,7.0,250.0,1750.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-26,大阪店,杏仁豆腐,デザート,1.0,380.0,380.0,2.0,760.0,False,05_大阪店_売上_202401.csv
2024-01-26,大阪店,唐揚げ,副菜,8.0,550.0,4400.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-19,大阪店,アイスクリーム,デザート,7.0,400.0,2800.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-01,大阪店,春巻き,副菜,4.0,400.0,1600.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-26,大阪店,餃子,副菜,8.0,450.0,3600.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-22,大阪店,カレーライス,ご飯もの,1.0,800.0,800.0,1.0,800.0,False,05_大阪店_売上_202401.csv
2024-01-08,大阪店,アイスクリーム,デザート,6.0,400.0,2400.0,2.0,800.0,False,05_大阪店_売上_202401.csv
2024-01-28,大阪店,チャーハン,ご飯もの,4.0,750.0,3000.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-26,大阪店,春巻き,副菜,1.0,400.0,400.0,1.0,400.0,False,05_大阪店_売上_202401.csv
2024-01-12,大阪店,杏仁豆腐,デザート,4.0,380.0,1520.0,1.0,380.0,False,05_大阪店_売上_202401.csv
2024-01-02,大阪店,ラーメン,麺類,4.0,900.0,3600.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-01,大阪店,アイスクリーム,デザート,1.0,400.0,400.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-20,大阪店,チャーハン,ご飯もの,6.0,750.0,4500.0,1.0,750.0,False,05_大阪店_売上_202401.csv
2024-01-26,大阪店,餃子,副菜,1.0,450.0,450.0,0.0,0.0,False,05_大阪店_売上_202401.csv
2024-01-23,大阪店,チャーハン,ご飯もの,6.0,750.0,4500.0,2.0,1500.0,False,05_大阪店_売上_202401.csv
