delivery_id,date,route_id,vehicle_type,distance_km,fuel_cost,toll_cost,driver_cost,cargo_weight_kg,delivery_count,status,total_cost,cost_per_km,cost_per_delivery,source_file
C-0102,2024-01-13,R05_名古屋-豊田,4tトラック,146.3,4888,0,18477,3766.8,10,完了,23365,159.7060833902939,2336.5,delivery_202401_styleC.csv
C-0103,2024-01-09,R01_東京-横浜,4tトラック,78.1,2365,1091,29739,2503.8,26,完了,33195,425.03201024327785,1276.7307692307693,delivery_202401_styleC.csv
C-0104,2024-01-31,R01_東京-横浜,軽バン,57.2,838,1354,13143,111.8,24,完了,15335,268.0944055944056,638.9583333333334,delivery_202401_styleC.csv
C-0105,2024-01-21,R04_大阪-京都,4tトラック,66.4,1812,0,28917,1987.9,18,完了,30729,462.7861445783132,1707.1666666666667,delivery_202401_styleC.csv
C-0106,2024-01-14,R05_名古屋-豊田,4tトラック,99.5,3682,0,21708,3115.4,17,遅延,25390,255.17587939698493,1493.5294117647059,delivery_202401_styleC.csv
C-0107,2024-01-01,R05_名古屋-豊田,4tトラック,140.9,4194,2872,19421,1952.8,29,完了,26487,187.98438608942513,913.3448275862069,delivery_202401_styleC.csv
C-0108,2024-01-25,R04_大阪-京都,10tトラック,194.2,9241,0,35147,7457.9,24,完了,44388,228.56848609680742,1849.5,delivery_202401_styleC.csv
C-0109,2024-01-08,R01_東京-横浜,4tトラック,54.5,1384,0,25403,2816.8,20,完了,26787,491.5045871559633,1339.35,delivery_202401_styleC.csv
C-0110,2024-01-13,R01_東京-横浜,4tトラック,79.5,2808,1756,25257,3136.1,12,完了,29821,375.1069182389937,2485.0833333333335,delivery_202401_styleC.csv
C-0111,2024-01-22,R04_大阪-京都,軽バン,16.9,158,2411,10120,171.4,14,完了,12689,750.828402366864,906.3571428571429,delivery_202401_styleC.csv
C-0112,2024-01-29,R02_東京-埼玉,4tトラック,47.3,1840,0,28406,2469.8,11,遅延,30246,639.4503171247358,2749.6363636363635,delivery_202401_styleC.csv
C-0113,2024-01-19,R04_大阪-京都,4tトラック,84.5,2166,0,22564,1938.7,20,遅延,24730,292.66272189349115,1236.5,delivery_202401_styleC.csv
C-0114,2024-01-24,R05_名古屋-豊田,2tトラック,39.8,935,0,23778,868.6,18,完了,24713,620.9296482412061,1372.9444444444443,delivery_202401_styleC.csv
C-0115,2024-01-27,R05_名古屋-豊田,2tトラック,64.9,1764,0,16899,1159.3,29,完了,18663,287.5654853620955,643.551724137931,delivery_202401_styleC.csv
C-0116,2024-01-15,R04_大阪-京都,10tトラック,75.0,3552,0,33039,9325.7,15,遅延,36591,487.88,2439.4,delivery_202401_styleC.csv
C-0117,2024-01-01,R05_名古屋-豊田,2tトラック,40.2,1099,0,21961,703.0,14,完了,23060,573.6318407960199,1647.142857142857,delivery_202401_styleC.csv
C-0118,2024-01-06,R04_大阪-京都,4tトラック,104.9,3744,1637,21001,3075.2,30,完了,26382,251.49666348903716,879.4,delivery_202401_styleC.csv
C-0119,2024-01-06,R01_東京-横浜,2tトラック,40.3,943,1810,18841,1686.6,17,完了,21594,535.8312655086849,1270.235294117647,delivery_202401_styleC.csv
C-0120,2024-01-05,R05_名古屋-豊田,軽バン,29.0,388,0,14524,346.8,5,完了,14912,514.2068965517242,2982.4,delivery_202401_styleC.csv
C-0121,2024-01-31,R01_東京-横浜,4tトラック,86.2,2555,0,23355,2879.4,4,遅延,25910,300.5800464037123,6477.5,delivery_202401_styleC.csv
C-0122,2024-01-07,R01_東京-横浜,4tトラック,108.5,3124,2639,24522,1017.3,29,完了,30285,279.12442396313367,1044.3103448275863,delivery_202401_styleC.csv
C-0123,2024-01-07,R04_大阪-京都,軽バン,30.5,261,1112,14379,328.9,18,遅延,15752,516.4590163934427,875.1111111111111,delivery_202401_styleC.csv
C-0124,2024-01-03,R02_東京-埼玉,2tトラック,43.3,1119,2635,21670,1757.0,10,完了,25424,587.1593533487298,2542.4,delivery_202401_styleC.csv
C-0125,2024-01-31,R01_東京-横浜,2tトラック,67.5,1359,2028,21915,1392.5,26,完了,25302,374.84444444444443,973.1538461538462,delivery_202401_styleC.csv
C-0126,2024-01-14,R05_名古屋-豊田,軽バン,28.0,231,0,12583,453.9,27,完了,12814,457.64285714285717,474.5925925925926,delivery_202401_styleC.csv
C-0127,2024-01-20,R03_大阪-神戸,2tトラック,72.4,1409,0,18292,1120.6,7,完了,19701,272.11325966850825,2814.4285714285716,delivery_202401_styleC.csv
C-0128,2024-01-10,R01_東京-横浜,2tトラック,81.4,2422,719,22241,1407.2,26,キャンセル,25382,311.8181818181818,976.2307692307693,delivery_202401_styleC.csv
C-0129,2024-01-21,R05_名古屋-豊田,軽バン,52.4,514,2058,17417,326.4,16,完了,19989,381.46946564885496,1249.3125,delivery_202401_styleC.csv
C-0130,2024-01-04,R04_大阪-京都,軽バン,50.4,715,1226,11548,103.2,15,完了,13489,267.6388888888889,899.2666666666667,delivery_202401_styleC.csv
C-0131,2024-01-09,R05_名古屋-豊田,4tトラック,149.9,4678,1901,25650,1033.9,7,完了,32229,215.003335557038,4604.142857142857,delivery_202401_styleC.csv
C-0132,2024-01-20,R03_大阪-神戸,2tトラック,57.0,1402,0,16138,999.9,13,完了,17540,307.719298245614,1349.2307692307693,delivery_202401_styleC.csv
C-0133,2024-01-16,R02_東京-埼玉,2tトラック,47.5,1330,0,19791,1211.8,2,完了,21121,444.65263157894736,10560.5,delivery_202401_styleC.csv
C-0134,2024-01-19,R04_大阪-京都,4tトラック,138.1,4565,2460,22967,3227.8,27,完了,29992,217.17595944967417,1110.8148148148148,delivery_202401_styleC.csv
C-0135,2024-01-01,R05_名古屋-豊田,10tトラック,130.4,5895,2499,36208,5475.2,5,完了,44602,342.03987730061345,8920.4,delivery_202401_styleC.csv
C-0136,2024-01-28,R04_大阪-京都,10tトラック,144.0,8793,1474,31523,9052.2,25,完了,41790,290.2083333333333,1671.6,delivery_202401_styleC.csv
C-0137,2024-01-10,R01_東京-横浜,10tトラック,90.7,3825,0,27945,8806.2,10,完了,31770,350.27563395810364,3177.0,delivery_202401_styleC.csv
C-0138,2024-01-07,R01_東京-横浜,4tトラック,81.2,2076,732,24072,3397.1,29,完了,26880,331.0344827586207,926.8965517241379,delivery_202401_styleC.csv
C-0139,2024-01-17,R04_大阪-京都,10tトラック,159.9,8489,0,24293,9102.6,27,キャンセル,32782,205.01563477173232,1214.148148148148,delivery_202401_styleC.csv
C-0140,2024-01-28,R02_東京-埼玉,4tトラック,119.7,3817,0,24268,1012.3,30,完了,28085,234.6282372598162,936.1666666666666,delivery_202401_styleC.csv
C-0141,2024-01-07,R03_大阪-神戸,2tトラック,72.0,1336,2147,18125,1366.3,10,完了,21608,300.1111111111111,2160.8,delivery_202401_styleC.csv
C-0142,2024-01-31,R02_東京-埼玉,10tトラック,78.9,3702,1603,23882,4045.2,9,完了,29187,369.92395437262354,3243.0,delivery_202401_styleC.csv
C-0143,2024-01-20,R02_東京-埼玉,2tトラック,78.8,1938,2858,23040,1361.1,6,完了,27836,353.24873096446703,4639.333333333333,delivery_202401_styleC.csv
C-0144,2024-01-23,R05_名古屋-豊田,10tトラック,116.5,5039,2189,23695,3376.6,14,完了,30923,265.4334763948498,2208.785714285714,delivery_202401_styleC.csv
C-0145,2024-01-15,R05_名古屋-豊田,軽バン,27.8,287,2396,16474,85.3,30,完了,19157,689.1007194244604,638.5666666666667,delivery_202401_styleC.csv
C-0146,2024-01-31,R01_東京-横浜,4tトラック,129.4,5020,1639,26214,3130.6,15,完了,32873,254.04173106646058,2191.5333333333333,delivery_202401_styleC.csv
C-0147,2024-01-28,R02_東京-埼玉,4tトラック,134.7,4614,0,22705,3098.8,22,完了,27319,202.8136599851522,1241.7727272727273,delivery_202401_styleC.csv
C-0148,2024-01-05,R04_大阪-京都,10tトラック,123.1,5125,1697,35532,4975.8,12,完了,42354,344.06173842404553,3529.5,delivery_202401_styleC.csv
C-0149,2024-01-08,R04_大阪-京都,2tトラック,103.6,2855,2124,22924,1299.1,13,完了,27903,269.33397683397686,2146.3846153846152,delivery_202401_styleC.csv
C-0150,2024-01-11,R05_名古屋-豊田,4tトラック,57.5,1854,1021,26329,2293.4,14,完了,29204,507.89565217391305,2086.0,delivery_202401_styleC.csv
C-0151,2024-01-11,R02_東京-埼玉,4tトラック,112.9,2954,0,24890,2459.9,19,完了,27844,246.6253321523472,1465.4736842105262,delivery_202401_styleC.csv
C-0152,2024-01-21,R04_大阪-京都,2tトラック,45.9,1353,772,23141,1657.0,13,完了,25266,550.4575163398692,1943.5384615384614,delivery_202401_styleC.csv
C-0153,2024-01-18,R01_東京-横浜,2tトラック,49.6,975,2387,23098,1635.6,22,完了,26460,533.4677419354839,1202.7272727272727,delivery_202401_styleC.csv
C-0154,2024-01-31,R04_大阪-京都,10tトラック,142.3,7283,2694,26796,8560.4,22,完了,36773,258.41883345045676,1671.5,delivery_202401_styleC.csv
C-0155,2024-01-18,R03_大阪-神戸,軽バン,59.5,719,1776,16781,433.6,2,完了,19276,323.96638655462186,9638.0,delivery_202401_styleC.csv
C-0156,2024-01-21,R01_東京-横浜,2tトラック,93.3,2598,2653,23657,852.9,23,完了,28908,309.83922829581996,1256.8695652173913,delivery_202401_styleC.csv
C-0157,2024-01-27,R04_大阪-京都,10tトラック,110.9,5643,934,24225,6888.0,27,遅延,30802,277.74571686203785,1140.8148148148148,delivery_202401_styleC.csv
C-0158,2024-01-14,R02_東京-埼玉,軽バン,24.4,344,529,15187,114.8,29,完了,16060,658.1967213114755,553.7931034482758,delivery_202401_styleC.csv
C-0159,2024-01-06,R01_東京-横浜,4tトラック,55.1,2044,0,28723,3086.2,30,完了,30767,558.3847549909256,1025.5666666666666,delivery_202401_styleC.csv
C-0160,2024-01-08,R05_名古屋-豊田,軽バン,31.2,429,1064,13398,53.3,16,遅延,14891,477.27564102564105,930.6875,delivery_202401_styleC.csv
C-0161,2024-01-23,R04_大阪-京都,10tトラック,189.0,10283,595,29732,5580.1,19,完了,40610,214.86772486772486,2137.3684210526317,delivery_202401_styleC.csv
C-0162,2024-01-29,R02_東京-埼玉,2tトラック,95.7,2327,0,22506,919.1,17,完了,24833,259.4879832810867,1460.764705882353,delivery_202401_styleC.csv
C-0163,2024-01-20,R02_東京-埼玉,2tトラック,72.5,1950,0,15781,1450.5,26,完了,17731,244.5655172413793,681.9615384615385,delivery_202401_styleC.csv
C-0164,2024-01-26,R03_大阪-神戸,2tトラック,78.2,1418,2765,20740,997.3,12,キャンセル,24923,318.7084398976982,2076.9166666666665,delivery_202401_styleC.csv
C-0165,2024-01-06,R03_大阪-神戸,10tトラック,75.1,4309,1260,34560,4823.1,21,完了,40129,534.340878828229,1910.904761904762,delivery_202401_styleC.csv
C-0166,2024-01-20,R03_大阪-神戸,2tトラック,102.8,2621,706,20056,1777.2,9,完了,23383,227.46108949416342,2598.1111111111113,delivery_202401_styleC.csv
C-0167,2024-01-06,R03_大阪-神戸,10tトラック,178.7,7211,937,31468,4057.9,15,完了,39616,221.6899832120873,2641.0666666666666,delivery_202401_styleC.csv
C-0168,2024-01-27,R02_東京-埼玉,10tトラック,122.7,7360,0,27486,3590.8,5,完了,34846,283.99348003259985,6969.2,delivery_202401_styleC.csv
C-0169,2024-01-12,R04_大阪-京都,4tトラック,122.8,3831,2152,26712,1501.8,19,完了,32695,266.2459283387622,1720.7894736842106,delivery_202401_styleC.csv
C-0170,2024-01-08,R03_大阪-神戸,2tトラック,98.0,1900,1497,18014,1619.2,25,遅延,21411,218.4795918367347,856.44,delivery_202401_styleC.csv
C-0171,2024-01-11,R04_大阪-京都,軽バン,33.7,304,0,10095,467.3,15,完了,10399,308.57566765578633,693.2666666666667,delivery_202401_styleC.csv
C-0172,2024-01-09,R01_東京-横浜,2tトラック,112.6,2888,0,19318,1877.1,28,完了,22206,197.2113676731794,793.0714285714286,delivery_202401_styleC.csv
C-0173,2024-01-11,R01_東京-横浜,10tトラック,88.3,4822,2188,25869,7703.2,25,完了,32879,372.3556058890147,1315.16,delivery_202401_styleC.csv
C-0174,2024-01-12,R03_大阪-神戸,4tトラック,100.2,3516,0,18144,1293.1,4,完了,21660,216.16766467065867,5415.0,delivery_202401_styleC.csv
C-0175,2024-01-21,R03_大阪-神戸,4tトラック,67.7,1727,642,25130,3681.9,7,キャンセル,27499,406.1890694239291,3928.4285714285716,delivery_202401_styleC.csv
C-0176,2024-01-23,R01_東京-横浜,2tトラック,37.8,955,2410,21479,1704.8,6,遅延,24844,657.2486772486773,4140.666666666667,delivery_202401_styleC.csv
C-0177,2024-01-25,R03_大阪-神戸,4tトラック,72.4,2527,1634,29943,3308.1,23,遅延,34104,471.049723756906,1482.7826086956522,delivery_202401_styleC.csv
C-0178,2024-01-27,R03_大阪-神戸,10tトラック,74.3,3109,0,28125,5328.6,2,完了,31234,420.37685060565275,15617.0,delivery_202401_styleC.csv
C-0179,2024-01-18,R02_東京-埼玉,10tトラック,116.1,6071,0,31765,4249.1,16,完了,37836,325.8914728682171,2364.75,delivery_202401_styleC.csv
C-0180,2024-01-15,R02_東京-埼玉,軽バン,40.7,356,1147,10279,81.7,24,完了,11782,289.48402948402946,490.9166666666667,delivery_202401_styleC.csv
C-0181,2024-01-13,R04_大阪-京都,2tトラック,43.4,1115,0,21646,899.7,23,完了,22761,524.447004608295,989.6086956521739,delivery_202401_styleC.csv
C-0182,2024-01-01,R05_名古屋-豊田,2tトラック,93.7,2554,1510,22278,1718.4,3,完了,26342,281.1312700106723,8780.666666666666,delivery_202401_styleC.csv
C-0183,2024-01-31,R04_大阪-京都,軽バン,16.1,189,0,12668,186.3,2,完了,12857,798.5714285714286,6428.5,delivery_202401_styleC.csv
C-0184,2024-01-31,R03_大阪-神戸,2tトラック,78.1,2306,1649,22665,1471.7,6,完了,26620,340.84507042253523,4436.666666666667,delivery_202401_styleC.csv
C-0185,2024-01-05,R02_東京-埼玉,軽バン,24.9,267,2222,13892,448.3,15,完了,16381,657.8714859437752,1092.0666666666666,delivery_202401_styleC.csv
C-0186,2024-01-27,R02_東京-埼玉,2tトラック,32.3,968,1472,22927,1465.1,16,完了,25367,785.3560371517028,1585.4375,delivery_202401_styleC.csv
C-0187,2024-01-17,R01_東京-横浜,軽バン,11.9,100,0,10343,103.2,26,完了,10443,877.563025210084,401.65384615384613,delivery_202401_styleC.csv
C-0188,2024-01-30,R05_名古屋-豊田,軽バン,17.4,210,0,10295,113.7,21,完了,10505,603.7356321839081,500.23809523809524,delivery_202401_styleC.csv
C-0189,2024-01-27,R02_東京-埼玉,2tトラック,93.1,1822,625,18073,1690.5,15,完了,20520,220.40816326530614,1368.0,delivery_202401_styleC.csv
C-0190,2024-01-22,R01_東京-横浜,2tトラック,40.3,1013,658,17026,1006.0,27,キャンセル,18697,463.9454094292804,692.4814814814815,delivery_202401_styleC.csv
C-0191,2024-01-11,R03_大阪-神戸,軽バン,16.0,205,1304,17718,146.0,2,完了,19227,1201.6875,9613.5,delivery_202401_styleC.csv
C-0192,2024-01-04,R01_東京-横浜,2tトラック,54.7,1482,1425,16650,865.5,19,完了,19557,357.5319926873857,1029.3157894736842,delivery_202401_styleC.csv
C-0193,2024-01-23,R02_東京-埼玉,軽バン,10.8,123,949,10713,343.3,29,完了,11785,1091.2037037037037,406.37931034482756,delivery_202401_styleC.csv
C-0194,2024-01-23,R02_東京-埼玉,軽バン,20.3,253,1530,17505,324.7,2,完了,19288,950.1477832512315,9644.0,delivery_202401_styleC.csv
C-0195,2024-01-17,R05_名古屋-豊田,軽バン,57.5,712,0,12783,52.1,8,完了,13495,234.69565217391303,1686.875,delivery_202401_styleC.csv
C-0196,2024-01-04,R05_名古屋-豊田,2tトラック,62.6,1699,1048,22703,1489.0,9,完了,25450,406.5495207667731,2827.777777777778,delivery_202401_styleC.csv
C-0197,2024-01-11,R04_大阪-京都,4tトラック,94.7,2594,0,18648,2092.6,7,完了,21242,224.30834213305172,3034.5714285714284,delivery_202401_styleC.csv
C-0198,2024-01-24,R01_東京-横浜,軽バン,15.2,127,895,10233,281.7,3,遅延,11255,740.4605263157895,3751.6666666666665,delivery_202401_styleC.csv
C-0199,2024-01-04,R05_名古屋-豊田,軽バン,39.0,426,0,17187,153.5,4,完了,17613,451.61538461538464,4403.25,delivery_202401_styleC.csv
C-0200,2024-01-20,R04_大阪-京都,4tトラック,135.7,4157,1677,23813,3671.5,5,完了,29647,218.47457627118646,5929.4,delivery_202401_styleC.csv
