project_id,client_name,service_type,department,contract_month,revenue,direct_cost,allocated_overhead,hours_spent,is_completed,source_file,total_cost,gross_profit,operating_profit,gross_margin_ratio,operating_margin_ratio,revenue_per_hour,profit_flag
C-2067,池田ネットワーク,保守サポート,CS部,2024-03,211486,54807,14077,81,False,revenue_cost_styleC_202401.csv,68884,156679,142602,0.7408480939636666,0.6742857683250901,2610.938271604938,良好
C-2068,小林商会,SaaS利用料,CS部,2024-03,113305,32410,5179,244,True,revenue_cost_styleC_202401.csv,37589,80895,75716,0.7139579012400159,0.6682494152950003,464.36475409836066,良好
C-2069,田中製造,保守サポート,開発部,2024-02,229204,92696,17882,347,True,revenue_cost_styleC_202401.csv,110578,136508,118626,0.5955742482679185,0.5175564126280519,660.5302593659942,良好
C-2070,田中製造,コンサルティング,開発部,2024-03,1107669,518126,132164,270,True,revenue_cost_styleC_202401.csv,650290,589543,457379,0.5322375186088985,0.412920285753235,4102.477777777778,良好
C-2071,渡辺フード,研修・教育,営業部,2024-03,283112,93852,21020,174,False,revenue_cost_styleC_202401.csv,114872,189260,168240,0.6684986860323829,0.5942524513266835,1627.0804597701149,良好
C-2072,井上コーポ,コンサルティング,営業部,2024-02,816926,319066,86050,221,False,revenue_cost_styleC_202401.csv,405116,497860,411810,0.6094309643713139,0.5040970663193484,3696.497737556561,良好
C-2073,橋本デジタル,研修・教育,CS部,2024-03,185323,44837,14561,361,False,revenue_cost_styleC_202401.csv,59398,140486,125925,0.7580602515607885,0.6794893240450457,513.3601108033241,良好
C-2074,橋本デジタル,受託開発,営業部,2024-03,1468089,884017,150466,308,False,revenue_cost_styleC_202401.csv,1034483,584072,433606,0.3978450897731677,0.295354028263954,4766.522727272727,良好
C-2075,株式会社山田商事,研修・教育,CS部,2024-02,135821,27850,7580,353,True,revenue_cost_styleC_202401.csv,35430,107971,100391,0.7949507071807747,0.7391419589017899,384.76203966005664,良好
C-2076,山本企業,受託開発,CS部,2024-01,1728330,1067894,186009,161,True,revenue_cost_styleC_202401.csv,1253903,660436,474427,0.38212378423102067,0.2745002401161815,10734.968944099379,良好
C-2077,林テクノ,研修・教育,開発部,2024-02,403018,150570,32072,452,True,revenue_cost_styleC_202401.csv,182642,252448,220376,0.6263938583388335,0.5468142862105415,891.6327433628319,良好
C-2078,池田ネットワーク,研修・教育,コンサル部,2024-01,443298,147573,38593,208,False,revenue_cost_styleC_202401.csv,186166,295725,257132,0.6671020397114357,0.580043221489833,2131.2403846153848,良好
C-2079,吉田産業,保守サポート,開発部,2024-01,750706,318126,70880,236,True,revenue_cost_styleC_202401.csv,389006,432580,361700,0.5762309079719624,0.481813119916452,3180.9576271186443,良好
C-2080,小林商会,保守サポート,営業部,2024-03,570616,162902,49818,105,True,revenue_cost_styleC_202401.csv,212720,407714,357896,0.7145155410994434,0.6272098924670882,5434.438095238095,良好
C-2081,田中製造,研修・教育,開発部,2024-02,226335,70462,12494,309,False,revenue_cost_styleC_202401.csv,82956,155873,143379,0.6886827048401706,0.633481344025449,732.4757281553398,良好
C-2082,渡辺フード,SaaS利用料,CS部,2024-02,130584,37311,7035,406,False,revenue_cost_styleC_202401.csv,44346,93273,86238,0.7142758684065429,0.6604024995405257,321.6354679802956,良好
C-2083,松本グループ,コンサルティング,CS部,2024-01,661293,324957,79900,412,True,revenue_cost_styleC_202401.csv,404857,336336,256436,0.5086035993122564,0.38777969825780706,1605.0800970873786,良好
C-2084,佐々木HD,コンサルティング,コンサル部,2024-01,647435,280123,73317,160,True,revenue_cost_styleC_202401.csv,353440,367312,293995,0.5673341725424174,0.45409191656305264,4046.46875,良好
C-2085,株式会社山田商事,研修・教育,コンサル部,2024-03,430716,115949,25676,338,True,revenue_cost_styleC_202401.csv,141625,314767,289091,0.7307994130703294,0.6711870466850547,1274.3076923076924,良好
C-2086,伊藤通信,SaaS利用料,CS部,2024-02,184527,38390,7623,476,False,revenue_cost_styleC_202401.csv,46013,146137,138514,0.7919545649146196,0.75064353726013,387.6617647058824,良好
C-2087,田中製造,研修・教育,コンサル部,2024-02,550958,181984,34607,52,True,revenue_cost_styleC_202401.csv,216591,368974,334367,0.6696953306785636,0.6068829202951949,10595.346153846154,良好
C-2088,鈴木物産,受託開発,開発部,2024-03,2288242,1425552,221887,63,True,revenue_cost_styleC_202401.csv,1647439,862690,640803,0.3770099491225141,0.2800416214718548,36321.30158730159,良好
C-2089,鈴木物産,研修・教育,コンサル部,2024-03,92453,26981,5849,54,True,revenue_cost_styleC_202401.csv,32830,65472,59623,0.7081652299005982,0.6449006522232918,1712.0925925925926,良好
C-2090,橋本デジタル,SaaS利用料,営業部,2024-02,351445,92895,23349,218,False,revenue_cost_styleC_202401.csv,116244,258550,235201,0.7356769907097839,0.6692398526085163,1612.133027522936,良好
C-2091,松本グループ,コンサルティング,コンサル部,2024-02,1016844,441981,123438,338,True,revenue_cost_styleC_202401.csv,565419,574863,451425,0.5653404061980009,0.44394715413573765,3008.414201183432,良好
C-2092,鈴木物産,研修・教育,開発部,2024-03,566564,170290,34896,361,False,revenue_cost_styleC_202401.csv,205186,396274,361378,0.6994337797671578,0.6378414442145989,1569.4293628808864,良好
C-2093,林テクノ,研修・教育,開発部,2024-02,287153,104645,14711,90,True,revenue_cost_styleC_202401.csv,119356,182508,167797,0.6355775492507478,0.5843470205778801,3190.588888888889,良好
C-2094,山本企業,受託開発,コンサル部,2024-03,3000279,1756536,349732,417,False,revenue_cost_styleC_202401.csv,2106268,1243743,894011,0.4145424475523776,0.2979759549028607,7194.913669064748,良好
C-2095,田中製造,SaaS利用料,営業部,2024-01,350269,76824,18033,494,True,revenue_cost_styleC_202401.csv,94857,273445,255412,0.7806714268176744,0.7291881382594521,709.0465587044534,良好
C-2096,佐々木HD,保守サポート,営業部,2024-03,532699,229660,50104,82,True,revenue_cost_styleC_202401.csv,279764,303039,252935,0.5688747303824486,0.47481786149401445,6496.329268292683,良好
C-2097,吉田産業,受託開発,営業部,2024-03,1461523,710697,163670,446,True,revenue_cost_styleC_202401.csv,874367,750826,587156,0.5137284873382082,0.401742565802933,3276.957399103139,良好
C-2098,橋本デジタル,研修・教育,コンサル部,2024-03,232385,77694,13949,111,False,revenue_cost_styleC_202401.csv,91643,154691,140742,0.6656668889988596,0.605641500096822,2093.5585585585586,良好
C-2099,加藤工業,保守サポート,CS部,2024-01,398987,149182,38304,172,False,revenue_cost_styleC_202401.csv,187486,249805,211501,0.6260980934215902,0.530094965500129,2319.6918604651164,良好
C-2100,山本企業,コンサルティング,CS部,2024-03,519595,214650,59535,171,False,revenue_cost_styleC_202401.csv,274185,304945,245410,0.5868897891627133,0.47231016464746584,3038.5672514619882,良好
C-2101,加藤工業,受託開発,開発部,2024-02,4158473,2101425,392474,357,False,revenue_cost_styleC_202401.csv,2493899,2057048,1664574,0.4946642673885342,0.40028491227428914,11648.3837535014,良好
C-2102,佐々木HD,コンサルティング,コンサル部,2024-02,1221253,501122,130711,320,True,revenue_cost_styleC_202401.csv,631833,720131,589420,0.5896656958058649,0.48263545719027917,3816.415625,良好
C-2103,小林商会,保守サポート,営業部,2024-03,757057,200841,47706,19,True,revenue_cost_styleC_202401.csv,248547,556216,508510,0.7347082187999054,0.6716931486004356,39845.10526315789,良好
C-2104,小林商会,研修・教育,コンサル部,2024-03,369194,93082,31661,286,False,revenue_cost_styleC_202401.csv,124743,276112,244451,0.7478778094985292,0.6621207278558157,1290.8881118881118,良好
C-2105,加藤工業,受託開発,CS部,2024-02,2941077,1402235,294239,56,False,revenue_cost_styleC_202401.csv,1696474,1538842,1244603,0.5232239754348492,0.42317933192500573,52519.232142857145,良好
C-2106,加藤工業,保守サポート,開発部,2024-03,273899,109954,17971,91,True,revenue_cost_styleC_202401.csv,127925,163945,145974,0.598560053158281,0.5329482765544964,3009.879120879121,良好
C-2107,清水ソリューション,研修・教育,営業部,2024-03,101191,24666,7033,42,False,revenue_cost_styleC_202401.csv,31699,76525,69492,0.7562431441531361,0.6867409156940835,2409.309523809524,良好
C-2108,小林商会,保守サポート,営業部,2024-01,478799,156863,46307,461,True,revenue_cost_styleC_202401.csv,203170,321936,275629,0.6723823566882972,0.5756674512686952,1038.6095444685466,良好
C-2109,池田ネットワーク,SaaS利用料,CS部,2024-01,487713,121139,25919,301,True,revenue_cost_styleC_202401.csv,147058,366574,340655,0.7516182673006461,0.6984743076358432,1620.3089700996677,良好
C-2110,山口イノベ,コンサルティング,コンサル部,2024-02,1283520,449639,178289,124,False,revenue_cost_styleC_202401.csv,627928,833881,655592,0.6496829032660184,0.5107766143106457,10350.967741935483,良好
C-2111,清水ソリューション,保守サポート,CS部,2024-02,106918,37460,7009,94,True,revenue_cost_styleC_202401.csv,44469,69458,62449,0.6496380403673844,0.5840831291269946,1137.4255319148936,良好
C-2112,渡辺フード,SaaS利用料,CS部,2024-01,132500,22848,7776,70,True,revenue_cost_styleC_202401.csv,30624,109652,101876,0.8275622641509434,0.7688754716981132,1892.857142857143,良好
C-2113,伊藤通信,コンサルティング,CS部,2024-03,1616058,639575,175226,92,False,revenue_cost_styleC_202401.csv,814801,976483,801257,0.6042375954328372,0.49580955634018087,17565.847826086956,良好
C-2114,渡辺フード,SaaS利用料,営業部,2024-01,360560,47675,19896,30,True,revenue_cost_styleC_202401.csv,67571,312885,292989,0.8677751275793211,0.8125942977590415,12018.666666666666,良好
C-2115,中村サービス,SaaS利用料,営業部,2024-02,262575,57732,13796,19,False,revenue_cost_styleC_202401.csv,71528,204843,191047,0.7801313910311339,0.7275902123202894,13819.736842105263,良好
C-2116,石川メディア,SaaS利用料,営業部,2024-02,302532,40573,19124,317,True,revenue_cost_styleC_202401.csv,59697,261959,242835,0.8658885671598376,0.8026754194597596,954.3596214511041,良好
C-2117,池田ネットワーク,研修・教育,営業部,2024-03,167934,57909,10698,242,True,revenue_cost_styleC_202401.csv,68607,110025,99327,0.6551681017542607,0.5914645039122512,693.9421487603306,良好
C-2118,渡辺フード,受託開発,コンサル部,2024-02,638937,313379,73083,268,False,revenue_cost_styleC_202401.csv,386462,325558,252475,0.5095306736031878,0.39514850446914174,2384.0932835820895,良好
C-2119,清水ソリューション,受託開発,開発部,2024-01,827462,517619,83786,395,True,revenue_cost_styleC_202401.csv,601405,309843,226057,0.37444982367770363,0.2731932100809463,2094.840506329114,良好
C-2120,渡辺フード,SaaS利用料,コンサル部,2024-03,332741,88344,21920,406,False,revenue_cost_styleC_202401.csv,110264,244397,222477,0.7344961997469504,0.6686191362050363,819.5591133004926,良好
C-2121,田中製造,研修・教育,コンサル部,2024-02,304896,74973,25029,414,False,revenue_cost_styleC_202401.csv,100002,229923,204894,0.7541030384130982,0.6720127518891688,736.463768115942,良好
C-2122,渡辺フード,保守サポート,開発部,2024-02,600318,242031,57872,52,False,revenue_cost_styleC_202401.csv,299903,358287,300415,0.5968286807991764,0.5004264406531205,11544.576923076924,良好
C-2123,小林商会,研修・教育,コンサル部,2024-02,451798,157555,22718,277,True,revenue_cost_styleC_202401.csv,180273,294243,271525,0.6512711432985537,0.6009876095069036,1631.0397111913358,良好
C-2124,小林商会,研修・教育,開発部,2024-02,294352,80197,16539,343,False,revenue_cost_styleC_202401.csv,96736,214155,197616,0.7275472903190737,0.6713594607816492,858.1690962099125,良好
C-2125,佐々木HD,保守サポート,コンサル部,2024-03,388946,174387,29520,114,False,revenue_cost_styleC_202401.csv,203907,214559,185039,0.5516421302700117,0.4757447049204774,3411.8070175438597,良好
C-2126,佐々木HD,研修・教育,コンサル部,2024-01,370933,110075,33213,305,False,revenue_cost_styleC_202401.csv,143288,260858,227645,0.7032482955142842,0.6137092143325075,1216.1737704918032,良好
C-2127,伊藤通信,コンサルティング,営業部,2024-03,1136577,518985,156813,61,True,revenue_cost_styleC_202401.csv,675798,617592,460779,0.5433789351711322,0.4054094003309939,18632.409836065573,良好
C-2128,橋本デジタル,研修・教育,コンサル部,2024-02,445458,150080,23200,209,True,revenue_cost_styleC_202401.csv,173280,295378,272178,0.6630883270701166,0.6110070983122988,2131.377990430622,良好
C-2129,石川メディア,SaaS利用料,営業部,2024-02,96211,10854,3739,50,True,revenue_cost_styleC_202401.csv,14593,85357,81618,0.8871854569643803,0.8483229568344576,1924.22,良好
C-2130,池田ネットワーク,コンサルティング,コンサル部,2024-03,1692345,833828,173124,406,True,revenue_cost_styleC_202401.csv,1006952,858517,685393,0.5072943164662052,0.40499602622396735,4168.337438423645,良好
C-2131,小林商会,コンサルティング,コンサル部,2024-01,799799,271091,105060,271,True,revenue_cost_styleC_202401.csv,376151,528708,423648,0.6610510890861329,0.5296930853877037,2951.287822878229,良好
C-2132,田中製造,研修・教育,営業部,2024-03,205439,68001,18289,54,False,revenue_cost_styleC_202401.csv,86290,137438,119149,0.6689966364711666,0.5799726439478385,3804.425925925926,良好
C-2133,井上コーポ,コンサルティング,CS部,2024-03,1429099,485982,143788,370,True,revenue_cost_styleC_202401.csv,629770,943117,799329,0.6599381848283429,0.5593237417421746,3862.42972972973,良好
C-2134,橋本デジタル,SaaS利用料,CS部,2024-03,232502,39407,14559,125,True,revenue_cost_styleC_202401.csv,53966,193095,178536,0.8305089848689473,0.767890168686721,1860.016,良好
C-2135,株式会社山田商事,コンサルティング,コンサル部,2024-03,567074,216297,59122,47,False,revenue_cost_styleC_202401.csv,275419,350777,291655,0.6185735900429221,0.5143155919685967,12065.404255319148,良好
C-2136,吉田産業,保守サポート,開発部,2024-03,702819,210865,54616,203,False,revenue_cost_styleC_202401.csv,265481,491954,437338,0.6999725391601536,0.6222626309191983,3462.1625615763546,良好
C-2137,林テクノ,受託開発,CS部,2024-02,729434,398558,65877,205,True,revenue_cost_styleC_202401.csv,464435,330876,264999,0.4536064948987845,0.3632940060375579,3558.2146341463413,良好
C-2138,佐々木HD,受託開発,CS部,2024-02,4993373,2256728,565684,137,False,revenue_cost_styleC_202401.csv,2822412,2736645,2170961,0.548055392617375,0.43476844209315024,36447.97810218978,良好
C-2139,松本グループ,SaaS利用料,コンサル部,2024-03,340744,97547,16717,191,True,revenue_cost_styleC_202401.csv,114264,243197,226480,0.7137234991665297,0.6646632075693188,1784.0,良好
C-2140,小林商会,研修・教育,CS部,2024-01,466459,111919,37044,456,False,revenue_cost_styleC_202401.csv,148963,354540,317496,0.7600668011550854,0.6806514613288628,1022.936403508772,良好
C-2141,加藤工業,受託開発,営業部,2024-01,3486574,1677736,293805,481,True,revenue_cost_styleC_202401.csv,1971541,1808838,1515033,0.5188009776932886,0.43453344171097474,7248.594594594595,良好
C-2142,田中製造,コンサルティング,開発部,2024-03,978455,414995,117114,461,False,revenue_cost_styleC_202401.csv,532109,563460,446346,0.575867055715388,0.45617427474947747,2122.462039045553,良好
C-2143,吉田産業,コンサルティング,営業部,2024-03,665762,299615,69991,279,False,revenue_cost_styleC_202401.csv,369606,366147,296156,0.549966804954323,0.44483764468383596,2386.2437275985662,良好
C-2144,佐々木HD,コンサルティング,開発部,2024-03,1639356,746203,193915,71,False,revenue_cost_styleC_202401.csv,940118,893153,699238,0.5448194290928877,0.42653212602997764,23089.521126760563,良好
C-2145,小林商会,保守サポート,開発部,2024-01,709231,191598,52812,451,False,revenue_cost_styleC_202401.csv,244410,517633,464821,0.729851064039784,0.6553873138652991,1572.5742793791574,良好
C-2146,吉田産業,受託開発,CS部,2024-01,3378101,1767371,337643,117,False,revenue_cost_styleC_202401.csv,2105014,1610730,1273087,0.4768152284375156,0.37686469409884427,28872.65811965812,良好
C-2147,吉田産業,保守サポート,CS部,2024-02,288627,105141,28623,361,True,revenue_cost_styleC_202401.csv,133764,183486,154863,0.6357201509214314,0.5365506345560187,799.5207756232687,良好
C-2148,橋本デジタル,SaaS利用料,CS部,2024-01,498952,87903,17879,388,True,revenue_cost_styleC_202401.csv,105782,411049,393170,0.8238247366480143,0.7879916304574388,1285.958762886598,良好
C-2149,木村システム,コンサルティング,開発部,2024-01,482007,240575,64577,274,False,revenue_cost_styleC_202401.csv,305152,241432,176855,0.5008889912387164,0.36691375851388053,1759.1496350364964,良好
C-2150,橋本デジタル,コンサルティング,CS部,2024-02,300053,113924,38293,40,True,revenue_cost_styleC_202401.csv,152217,186129,147836,0.6203204100608892,0.4926996230665916,7501.325,良好
C-2151,伊藤通信,保守サポート,コンサル部,2024-03,450912,136154,33553,295,False,revenue_cost_styleC_202401.csv,169707,314758,281205,0.698047512596693,0.6236360975090484,1528.5152542372882,良好
C-2152,伊藤通信,保守サポート,開発部,2024-02,734992,212994,61030,342,True,revenue_cost_styleC_202401.csv,274024,521998,460968,0.7102090907111914,0.6271741733243354,2149.0994152046783,良好
C-2153,池田ネットワーク,保守サポート,CS部,2024-02,568640,243336,42786,156,False,revenue_cost_styleC_202401.csv,286122,325304,282518,0.5720737197523916,0.4968310354530107,3645.128205128205,良好
C-2154,松本グループ,受託開発,営業部,2024-03,3895479,2414340,322755,92,False,revenue_cost_styleC_202401.csv,2737095,1481139,1158384,0.380219993484755,0.2973662545735711,42342.163043478264,良好
C-2155,山本企業,受託開発,CS部,2024-02,3817319,1924881,373318,451,False,revenue_cost_styleC_202401.csv,2298199,1892438,1519120,0.49575055163060777,0.3979546901896331,8464.121951219513,良好
C-2156,中村サービス,研修・教育,コンサル部,2024-02,527853,108009,41758,348,False,revenue_cost_styleC_202401.csv,149767,419844,378086,0.7953805320799541,0.7162713861624354,1516.8189655172414,良好
C-2157,井上コーポ,SaaS利用料,営業部,2024-01,100097,11286,6521,290,True,revenue_cost_styleC_202401.csv,17807,88811,82290,0.8872493681129304,0.8221025605162992,345.1620689655172,良好
C-2158,鈴木物産,SaaS利用料,コンサル部,2024-03,187600,41951,6260,486,False,revenue_cost_styleC_202401.csv,48211,145649,139389,0.7763805970149253,0.7430117270788913,386.0082304526749,良好
C-2159,山本企業,保守サポート,営業部,2024-01,756912,208364,61362,97,True,revenue_cost_styleC_202401.csv,269726,548548,487186,0.7247183292113218,0.6436494599107955,7803.216494845361,良好
C-2160,清水ソリューション,SaaS利用料,CS部,2024-02,333421,95682,17318,79,True,revenue_cost_styleC_202401.csv,113000,237739,220421,0.7130294732485356,0.6610891335578742,4220.518987341772,良好
C-2161,山口イノベ,研修・教育,コンサル部,2024-03,354443,116242,25289,475,False,revenue_cost_styleC_202401.csv,141531,238201,212912,0.672043177605426,0.6006946109811733,746.1957894736842,良好
C-2162,林テクノ,コンサルティング,営業部,2024-01,967103,369859,102734,15,True,revenue_cost_styleC_202401.csv,472593,597244,494510,0.6175598669428178,0.511331264611939,64473.53333333333,良好
C-2163,山本企業,研修・教育,営業部,2024-02,360545,72708,31325,494,False,revenue_cost_styleC_202401.csv,104033,287837,256512,0.798338626246377,0.7114562675948911,729.8481781376519,良好
C-2164,山本企業,保守サポート,開発部,2024-02,342446,140181,28056,106,False,revenue_cost_styleC_202401.csv,168237,202265,174209,0.590647868569059,0.5087196229478517,3230.622641509434,良好
C-2165,加藤工業,研修・教育,コンサル部,2024-02,454833,158019,29832,203,True,revenue_cost_styleC_202401.csv,187851,296814,266982,0.6525779791703769,0.5869890707138664,2240.5566502463053,良好
C-2166,加藤工業,保守サポート,開発部,2024-02,743003,305756,64927,155,False,revenue_cost_styleC_202401.csv,370683,437247,372320,0.5884861837704558,0.5011016106260675,4793.567741935484,良好
C-2167,中村サービス,コンサルティング,営業部,2024-01,807325,260016,95436,241,False,revenue_cost_styleC_202401.csv,355452,547309,451873,0.6779289629331434,0.5597163471959867,3349.896265560166,良好
C-2168,松本グループ,研修・教育,コンサル部,2024-01,159770,33539,11407,105,True,revenue_cost_styleC_202401.csv,44946,126231,114824,0.7900794892658196,0.718683106966264,1521.6190476190477,良好
C-2169,林テクノ,保守サポート,CS部,2024-01,344119,92237,20849,121,False,revenue_cost_styleC_202401.csv,113086,251882,231033,0.7319619085258298,0.6713753091227163,2843.9586776859505,良好
C-2170,佐々木HD,コンサルティング,CS部,2024-02,1661578,761476,188107,441,True,revenue_cost_styleC_202401.csv,949583,900102,711995,0.5417151647409871,0.4285053124198804,3767.750566893424,良好
