product_id,product_name,production_date,line_id,planned_qty,actual_qty,planned_material,actual_material,planned_labor,actual_labor,planned_overhead,actual_overhead,source_file,material_variance,labor_variance,overhead_variance,planned_total_cost,actual_total_cost,total_variance,variance_ratio,qty_variance,variance_flag
P017,FinGoodB,2024-01-06,ライン3,174,173,75830.0,81314.0,44178.0,42442.0,34730.0,33282.0,production_cost_styleC_202401.csv,5484.0,-1736.0,-1448.0,154738.0,157038.0,2300.0,0.01486383435225995,-1,正常
P018,FinGoodC,2024-01-06,ライン3,134,121,121283.0,113417.0,36115.0,40357.0,24898.0,23015.0,production_cost_styleC_202401.csv,-7866.0,4242.0,-1883.0,182296.0,176789.0,-5507.0,-0.03020911045771712,-13,正常
P019,FinGoodD,2024-01-06,ライン3,175,181,195874.0,214970.0,33677.0,37369.0,22019.0,20441.0,production_cost_styleC_202401.csv,19096.0,3692.0,-1578.0,251570.0,272780.0,21210.0,0.08431052987240131,6,正常
P020,FinGoodE,2024-01-06,ライン3,156,143,116257.0,115535.0,74806.0,75300.0,26287.0,24961.0,production_cost_styleC_202401.csv,-722.0,494.0,-1326.0,217350.0,215796.0,-1554.0,-0.00714975845410628,-13,正常
P001,部品A,2024-01-07,ライン1,64,59,96668.0,110252.0,50408.0,58056.0,15426.0,12519.0,production_cost_styleC_202401.csv,13584.0,7648.0,-2907.0,162502.0,180827.0,18325.0,0.11276784285731868,-5,超過
P002,部品B,2024-01-07,ライン1,99,93,58644.0,55369.0,21984.0,19338.0,12022.0,11389.0,production_cost_styleC_202401.csv,-3275.0,-2646.0,-633.0,92650.0,86096.0,-6554.0,-0.07073934160820292,-6,正常
P003,部品C,2024-01-07,ライン1,168,172,68581.0,71161.0,21834.0,19018.0,24899.0,28588.0,production_cost_styleC_202401.csv,2580.0,-2816.0,3689.0,115314.0,118767.0,3453.0,0.02994432592746761,4,正常
P004,部品D,2024-01-07,ライン1,200,193,175648.0,146869.0,35520.0,28806.0,43235.0,35447.0,production_cost_styleC_202401.csv,-28779.0,-6714.0,-7788.0,254403.0,211122.0,-43281.0,-0.17012771075812785,-7,節約
P005,部品E,2024-01-07,ライン1,196,184,83203.0,88248.0,33507.0,33685.0,18269.0,20934.0,production_cost_styleC_202401.csv,5045.0,178.0,2665.0,134979.0,142867.0,7888.0,0.0584387200972003,-12,正常
P006,ユニットX,2024-01-07,ライン1,52,48,75980.0,79273.0,68052.0,80111.0,18951.0,20563.0,production_cost_styleC_202401.csv,3293.0,12059.0,1612.0,162983.0,179947.0,16964.0,0.10408447506795188,-4,超過
P007,ユニットY,2024-01-07,ライン1,120,117,102306.0,109558.0,35120.0,39676.0,28668.0,27489.0,production_cost_styleC_202401.csv,7252.0,4556.0,-1179.0,166094.0,176723.0,10629.0,0.0639938829819259,-3,正常
P008,ユニットZ,2024-01-07,ライン1,76,72,194973.0,202286.0,70363.0,64246.0,32458.0,34853.0,production_cost_styleC_202401.csv,7313.0,-6117.0,2395.0,297794.0,301385.0,3591.0,0.012058671430586244,-4,正常
P009,製品P,2024-01-07,ライン1,173,163,146089.0,158425.0,71689.0,82941.0,20446.0,18800.0,production_cost_styleC_202401.csv,12336.0,11252.0,-1646.0,238224.0,260166.0,21942.0,0.09210658875680032,-10,正常
P010,製品Q,2024-01-07,ライン1,88,83,58516.0,56271.0,71439.0,66283.0,42401.0,36294.0,production_cost_styleC_202401.csv,-2245.0,-5156.0,-6107.0,172356.0,158848.0,-13508.0,-0.07837267051915803,-5,正常
P011,PartA,2024-01-07,ライン1,56,61,88914.0,72387.0,45114.0,48869.0,25531.0,26267.0,production_cost_styleC_202401.csv,-16527.0,3755.0,736.0,159559.0,147523.0,-12036.0,-0.07543291196359968,5,正常
P012,PartB,2024-01-07,ライン1,98,102,152948.0,179907.0,58299.0,54999.0,29029.0,26709.0,production_cost_styleC_202401.csv,26959.0,-3300.0,-2320.0,240276.0,261615.0,21339.0,0.08881036807671178,4,正常
P013,PartC,2024-01-07,ライン1,93,100,77170.0,69720.0,25856.0,29045.0,15118.0,16708.0,production_cost_styleC_202401.csv,-7450.0,3189.0,1590.0,118144.0,115473.0,-2671.0,-0.022608003791982665,7,正常
P014,SubAsmX,2024-01-07,ライン1,96,103,148165.0,170179.0,33335.0,32275.0,18933.0,21863.0,production_cost_styleC_202401.csv,22014.0,-1060.0,2930.0,200433.0,224317.0,23884.0,0.11916201423917219,7,超過
P015,SubAsmY,2024-01-07,ライン1,145,139,177682.0,183622.0,48232.0,56804.0,44656.0,36997.0,production_cost_styleC_202401.csv,5940.0,8572.0,-7659.0,270570.0,277423.0,6853.0,0.025328011235539787,-6,正常
P016,FinGoodA,2024-01-07,ライン1,99,106,107250.0,122447.0,37901.0,32404.0,12162.0,10704.0,production_cost_styleC_202401.csv,15197.0,-5497.0,-1458.0,157313.0,165555.0,8242.0,0.05239236426741591,7,正常
P017,FinGoodB,2024-01-07,ライン1,154,166,197997.0,172682.0,28593.0,23799.0,44496.0,41517.0,production_cost_styleC_202401.csv,-25315.0,-4794.0,-2979.0,271086.0,237998.0,-33088.0,-0.12205720693801966,12,節約
P018,FinGoodC,2024-01-07,ライン1,95,86,117808.0,121402.0,32563.0,28114.0,40942.0,45612.0,production_cost_styleC_202401.csv,3594.0,-4449.0,4670.0,191313.0,195128.0,3815.0,0.019941143571006674,-9,正常
P019,FinGoodD,2024-01-07,ライン1,72,71,114411.0,91743.0,45742.0,46360.0,29096.0,31781.0,production_cost_styleC_202401.csv,-22668.0,618.0,2685.0,189249.0,169884.0,-19365.0,-0.10232550766450549,-1,節約
P020,FinGoodE,2024-01-07,ライン1,53,55,129655.0,141770.0,21075.0,18767.0,10165.0,11698.0,production_cost_styleC_202401.csv,12115.0,-2308.0,1533.0,160895.0,172235.0,11340.0,0.07048074831411791,2,正常
P001,部品A,2024-01-07,ライン2,129,125,138301.0,127137.0,30021.0,27509.0,42954.0,46868.0,production_cost_styleC_202401.csv,-11164.0,-2512.0,3914.0,211276.0,201514.0,-9762.0,-0.04620496412275885,-4,正常
P002,部品B,2024-01-07,ライン2,184,198,199321.0,188099.0,40564.0,35508.0,46055.0,54310.0,production_cost_styleC_202401.csv,-11222.0,-5056.0,8255.0,285940.0,277917.0,-8023.0,-0.028058333916206196,14,正常
P003,部品C,2024-01-07,ライン2,153,115,197732.0,198098.0,32671.0,27747.0,10877.0,11795.0,production_cost_styleC_202401.csv,366.0,-4924.0,918.0,241280.0,237640.0,-3640.0,-0.015086206896551725,-38,正常
P004,部品D,2024-01-07,ライン2,59,60,165687.0,135729.0,57388.0,48392.0,33757.0,38296.0,production_cost_styleC_202401.csv,-29958.0,-8996.0,4539.0,256832.0,222417.0,-34415.0,-0.13399809992524295,1,節約
P005,部品E,2024-01-07,ライン2,62,60,107038.0,92187.0,52837.0,56962.0,28976.0,30486.0,production_cost_styleC_202401.csv,-14851.0,4125.0,1510.0,188851.0,179635.0,-9216.0,-0.04880037701680161,-2,正常
P006,ユニットX,2024-01-07,ライン2,127,116,128046.0,123889.0,57368.0,66515.0,38029.0,38205.0,production_cost_styleC_202401.csv,-4157.0,9147.0,176.0,223443.0,228609.0,5166.0,0.02311999033310509,-11,正常
P007,ユニットY,2024-01-07,ライン2,80,84,124661.0,141191.0,56540.0,67240.0,41118.0,38782.0,production_cost_styleC_202401.csv,16530.0,10700.0,-2336.0,222319.0,247213.0,24894.0,0.11197423522056145,4,超過
P008,ユニットZ,2024-01-07,ライン2,154,139,124453.0,116020.0,32462.0,26005.0,47325.0,50574.0,production_cost_styleC_202401.csv,-8433.0,-6457.0,3249.0,204240.0,192599.0,-11641.0,-0.056996670583627104,-15,正常
P009,製品P,2024-01-07,ライン2,78,80,72372.0,78844.0,25405.0,21353.0,30468.0,27493.0,production_cost_styleC_202401.csv,6472.0,-4052.0,-2975.0,128245.0,127690.0,-555.0,-0.0043276540995750325,2,正常
P010,製品Q,2024-01-07,ライン2,109,119,89619.0,103031.0,23005.0,26246.0,42527.0,40149.0,production_cost_styleC_202401.csv,13412.0,3241.0,-2378.0,155151.0,169426.0,14275.0,0.09200714142996178,10,正常
P011,PartA,2024-01-07,ライン2,130,120,177687.0,151986.0,73418.0,77740.0,10387.0,9675.0,production_cost_styleC_202401.csv,-25701.0,4322.0,-712.0,261492.0,239401.0,-22091.0,-0.0844805959646949,-10,正常
P012,PartB,2024-01-07,ライン2,162,154,159960.0,135252.0,42357.0,40667.0,23709.0,23297.0,production_cost_styleC_202401.csv,-24708.0,-1690.0,-412.0,226026.0,199216.0,-26810.0,-0.1186146726482794,-8,節約
P013,PartC,2024-01-07,ライン2,148,147,113261.0,96612.0,73167.0,79794.0,16671.0,19882.0,production_cost_styleC_202401.csv,-16649.0,6627.0,3211.0,203099.0,196288.0,-6811.0,-0.03353536945036657,-1,正常
P014,SubAsmX,2024-01-07,ライン2,90,97,122401.0,127852.0,54137.0,60182.0,27527.0,28753.0,production_cost_styleC_202401.csv,5451.0,6045.0,1226.0,204065.0,216787.0,12722.0,0.062342880944797,7,正常
P015,SubAsmY,2024-01-07,ライン2,83,82,183139.0,194492.0,46441.0,37383.0,12533.0,14380.0,production_cost_styleC_202401.csv,11353.0,-9058.0,1847.0,242113.0,246255.0,4142.0,0.017107714166525546,-1,正常
P016,FinGoodA,2024-01-07,ライン2,184,186,134752.0,126036.0,78674.0,79401.0,36794.0,39746.0,production_cost_styleC_202401.csv,-8716.0,727.0,2952.0,250220.0,245183.0,-5037.0,-0.020130285348892975,2,正常
P017,FinGoodB,2024-01-07,ライン2,74,77,122289.0,105103.0,59823.0,67634.0,35656.0,41248.0,production_cost_styleC_202401.csv,-17186.0,7811.0,5592.0,217768.0,213985.0,-3783.0,-0.017371698321149112,3,正常
P018,FinGoodC,2024-01-07,ライン2,63,58,125835.0,108994.0,48157.0,53001.0,29833.0,27693.0,production_cost_styleC_202401.csv,-16841.0,4844.0,-2140.0,203825.0,189688.0,-14137.0,-0.06935851833680853,-5,正常
P019,FinGoodD,2024-01-07,ライン2,134,121,83406.0,74565.0,58599.0,57640.0,26131.0,29280.0,production_cost_styleC_202401.csv,-8841.0,-959.0,3149.0,168136.0,161485.0,-6651.0,-0.039557263167911694,-13,正常
P020,FinGoodE,2024-01-07,ライン2,164,135,97409.0,78620.0,78840.0,75795.0,39810.0,32418.0,production_cost_styleC_202401.csv,-18789.0,-3045.0,-7392.0,216059.0,186833.0,-29226.0,-0.13526860718600012,-29,節約
P001,部品A,2024-01-07,ライン3,190,137,140630.0,141100.0,57144.0,50443.0,22184.0,23706.0,production_cost_styleC_202401.csv,470.0,-6701.0,1522.0,219958.0,215249.0,-4709.0,-0.02140863255712454,-53,正常
P002,部品B,2024-01-07,ライン3,137,124,83438.0,87435.0,47268.0,46760.0,32406.0,34443.0,production_cost_styleC_202401.csv,3997.0,-508.0,2037.0,163112.0,168638.0,5526.0,0.03387856196968954,-13,正常
P003,部品C,2024-01-07,ライン3,165,173,83262.0,98730.0,40481.0,37113.0,43195.0,43575.0,production_cost_styleC_202401.csv,15468.0,-3368.0,380.0,166938.0,179418.0,12480.0,0.07475829349818496,8,正常
P004,部品D,2024-01-07,ライン3,77,57,71067.0,59894.0,63011.0,65805.0,38862.0,34005.0,production_cost_styleC_202401.csv,-11173.0,2794.0,-4857.0,172940.0,159704.0,-13236.0,-0.07653521452526887,-20,正常
P005,部品E,2024-01-07,ライン3,150,159,78587.0,64331.0,40276.0,42423.0,40286.0,43060.0,production_cost_styleC_202401.csv,-14256.0,2147.0,2774.0,159149.0,149814.0,-9335.0,-0.05865572513807815,9,正常
P006,ユニットX,2024-01-07,ライン3,81,80,148769.0,148699.0,77371.0,78311.0,15385.0,12607.0,production_cost_styleC_202401.csv,-70.0,940.0,-2778.0,241525.0,239617.0,-1908.0,-0.007899803332988304,-1,正常
P007,ユニットY,2024-01-07,ライン3,160,159,126250.0,130217.0,75270.0,82209.0,17088.0,14548.0,production_cost_styleC_202401.csv,3967.0,6939.0,-2540.0,218608.0,226974.0,8366.0,0.03826941374515114,-1,正常
P008,ユニットZ,2024-01-07,ライン3,149,152,98277.0,102561.0,72883.0,78496.0,26747.0,24053.0,production_cost_styleC_202401.csv,4284.0,5613.0,-2694.0,197907.0,205110.0,7203.0,0.03639588291470236,3,正常
P009,製品P,2024-01-07,ライン3,151,165,117927.0,127362.0,28002.0,30785.0,26510.0,24378.0,production_cost_styleC_202401.csv,9435.0,2783.0,-2132.0,172439.0,182525.0,10086.0,0.05849024872563631,14,正常
P010,製品Q,2024-01-07,ライン3,190,198,190327.0,199780.0,57955.0,53100.0,18036.0,16919.0,production_cost_styleC_202401.csv,9453.0,-4855.0,-1117.0,266318.0,269799.0,3481.0,0.013070840123461425,8,正常
P011,PartA,2024-01-07,ライン3,83,85,193749.0,179984.0,50234.0,42506.0,37772.0,35540.0,production_cost_styleC_202401.csv,-13765.0,-7728.0,-2232.0,281755.0,258030.0,-23725.0,-0.08420436194566201,2,正常
P012,PartB,2024-01-07,ライン3,172,187,156519.0,158641.0,60455.0,69583.0,45755.0,44334.0,production_cost_styleC_202401.csv,2122.0,9128.0,-1421.0,262729.0,272558.0,9829.0,0.037411172729314233,15,正常
P013,PartC,2024-01-07,ライン3,53,47,71799.0,78984.0,60215.0,52049.0,17996.0,16460.0,production_cost_styleC_202401.csv,7185.0,-8166.0,-1536.0,150010.0,147493.0,-2517.0,-0.01677888140790614,-6,正常
P014,SubAsmX,2024-01-07,ライン3,114,104,167654.0,158177.0,32240.0,31629.0,31647.0,33117.0,production_cost_styleC_202401.csv,-9477.0,-611.0,1470.0,231541.0,222923.0,-8618.0,-0.0372201899447614,-10,正常
P015,SubAsmY,2024-01-07,ライン3,193,202,134191.0,150230.0,34256.0,31346.0,41372.0,44094.0,production_cost_styleC_202401.csv,16039.0,-2910.0,2722.0,209819.0,225670.0,15851.0,0.07554606589489035,9,正常
P016,FinGoodA,2024-01-07,ライン3,147,160,196373.0,158117.0,38759.0,34904.0,32085.0,33632.0,production_cost_styleC_202401.csv,-38256.0,-3855.0,1547.0,267217.0,226653.0,-40564.0,-0.15180171920199687,13,節約
P017,FinGoodB,2024-01-07,ライン3,163,176,155694.0,158597.0,58858.0,61292.0,40204.0,44645.0,production_cost_styleC_202401.csv,2903.0,2434.0,4441.0,254756.0,264534.0,9778.0,0.038381824176859425,13,正常
P018,FinGoodC,2024-01-07,ライン3,99,92,152399.0,153243.0,31219.0,29685.0,16952.0,16467.0,production_cost_styleC_202401.csv,844.0,-1534.0,-485.0,200570.0,199395.0,-1175.0,-0.005858303834072892,-7,正常
P019,FinGoodD,2024-01-07,ライン3,192,178,176902.0,207860.0,20339.0,16596.0,28653.0,33566.0,production_cost_styleC_202401.csv,30958.0,-3743.0,4913.0,225894.0,258022.0,32128.0,0.14222599980521838,-14,超過
P020,FinGoodE,2024-01-07,ライン3,63,64,176471.0,180012.0,38069.0,31565.0,41596.0,45052.0,production_cost_styleC_202401.csv,3541.0,-6504.0,3456.0,256136.0,256629.0,493.0,0.0019247587219289753,1,正常
