work_date,site_id,site_name,process,worker_id,planned_hours,actual_hours,progress_pct,defect_count,efficiency,is_delayed,kpi_flag,source_file
2024-01-14,SITE-C,現場C,設備,WRK-015,8.0,8.3,97,3,1.0375,0,問題あり,style_b.csv
2024-01-15,SITE-D,現場D,基礎,WRK-015,6.3,5.9,39,3,0.9365079365079366,1,問題あり,style_b.csv
2024-01-16,SITE-D,現場D,内装,WRK-015,6.3,9.0,100,5,1.4285714285714286,0,問題あり,style_b.csv
2024-01-17,SITE-E,現場E,躯体,WRK-015,7.5,4.8,94,0,0.64,0,正常,style_b.csv
2024-01-18,SITE-A,現場A,躯体,WRK-015,6.6,5.0,58,2,0.7575757575757576,1,正常,style_b.csv
2024-01-19,SITE-E,現場E,内装,WRK-015,7.7,5.5,100,2,0.7142857142857143,0,正常,style_b.csv
2024-01-20,SITE-B,現場B,内装,WRK-015,7.2,4.6,51,4,0.6388888888888888,1,問題あり,style_b.csv
2024-01-01,SITE-E,現場E,躯体,WRK-016,6.3,7.7,73,4,1.2222222222222223,0,問題あり,style_b.csv
2024-01-02,SITE-A,現場A,基礎,WRK-016,6.2,9.7,63,5,1.564516129032258,1,問題あり,style_b.csv
2024-01-03,SITE-B,現場B,設備,WRK-016,7.2,4.2,99,2,0.5833333333333334,0,正常,style_b.csv
2024-01-04,SITE-C,現場C,設備,WRK-016,6.5,8.8,81,2,1.353846153846154,0,問題あり,style_b.csv
2024-01-05,SITE-D,現場D,基礎,WRK-016,7.4,4.9,83,3,0.6621621621621622,0,問題あり,style_b.csv
2024-01-06,SITE-D,現場D,躯体,WRK-016,6.7,4.9,70,5,0.7313432835820896,0,問題あり,style_b.csv
2024-01-07,SITE-C,現場C,設備,WRK-016,6.3,6.2,43,2,0.9841269841269842,1,正常,style_b.csv
2024-01-08,SITE-B,現場B,設備,WRK-016,6.2,6.7,48,0,1.0806451612903225,1,正常,style_b.csv
2024-01-09,SITE-A,現場A,内装,WRK-016,7.9,9.2,83,1,1.1645569620253162,0,正常,style_b.csv
2024-01-10,SITE-B,現場B,内装,WRK-016,7.9,8.3,54,1,1.0506329113924051,1,正常,style_b.csv
2024-01-11,SITE-D,現場D,設備,WRK-016,7.0,5.9,32,0,0.8428571428571429,1,正常,style_b.csv
2024-01-12,SITE-D,現場D,設備,WRK-016,7.9,5.3,75,0,0.670886075949367,0,正常,style_b.csv
2024-01-13,SITE-A,現場A,内装,WRK-016,7.0,9.3,90,2,1.3285714285714287,0,問題あり,style_b.csv
2024-01-14,SITE-E,現場E,基礎,WRK-016,7.7,6.6,63,5,0.8571428571428571,1,問題あり,style_b.csv
2024-01-15,SITE-C,現場C,設備,WRK-016,6.7,6.4,54,2,0.9552238805970149,1,正常,style_b.csv
2024-01-16,SITE-E,現場E,内装,WRK-016,6.1,7.0,100,2,1.1475409836065575,0,正常,style_b.csv
2024-01-17,SITE-E,現場E,基礎,WRK-016,6.3,4.6,77,2,0.7301587301587301,0,正常,style_b.csv
2024-01-18,SITE-E,現場E,内装,WRK-016,7.5,5.2,95,3,0.6933333333333334,0,問題あり,style_b.csv
2024-01-19,SITE-E,現場E,基礎,WRK-016,6.1,4.8,72,3,0.7868852459016393,0,問題あり,style_b.csv
2024-01-20,SITE-E,現場E,設備,WRK-016,6.3,9.4,47,2,1.492063492063492,1,問題あり,style_b.csv
2024-01-01,SITE-E,現場E,内装,WRK-017,6.3,9.9,68,4,1.5714285714285716,1,問題あり,style_b.csv
2024-01-02,SITE-C,現場C,設備,WRK-017,7.4,5.8,32,2,0.7837837837837838,1,正常,style_b.csv
2024-01-03,SITE-C,現場C,基礎,WRK-017,8.0,7.5,33,4,0.9375,1,問題あり,style_b.csv
2024-01-04,SITE-D,現場D,内装,WRK-017,7.9,8.7,59,5,1.10126582278481,1,問題あり,style_b.csv
2024-01-05,SITE-A,現場A,設備,WRK-017,6.3,7.8,78,1,1.2380952380952381,0,問題あり,style_b.csv
2024-01-06,SITE-B,現場B,基礎,WRK-017,7.1,8.2,54,0,1.1549295774647887,1,正常,style_b.csv
2024-01-07,SITE-D,現場D,内装,WRK-017,6.8,6.5,56,3,0.9558823529411765,1,問題あり,style_b.csv
2024-01-08,SITE-E,現場E,設備,WRK-017,7.7,8.4,37,5,1.0909090909090908,1,問題あり,style_b.csv
2024-01-09,SITE-B,現場B,躯体,WRK-017,7.1,10.0,91,4,1.4084507042253522,0,問題あり,style_b.csv
2024-01-10,SITE-D,現場D,内装,WRK-017,7.9,6.8,98,2,0.860759493670886,0,正常,style_b.csv
2024-01-11,SITE-E,現場E,内装,WRK-017,7.4,9.2,63,4,1.243243243243243,1,問題あり,style_b.csv
2024-01-12,SITE-D,現場D,躯体,WRK-017,7.9,5.7,68,1,0.7215189873417721,1,正常,style_b.csv
2024-01-13,SITE-C,現場C,内装,WRK-017,7.4,8.1,92,2,1.0945945945945945,0,正常,style_b.csv
2024-01-14,SITE-D,現場D,内装,WRK-017,7.1,9.6,65,2,1.352112676056338,1,問題あり,style_b.csv
2024-01-15,SITE-A,現場A,設備,WRK-017,7.8,6.4,74,1,0.8205128205128206,0,正常,style_b.csv
2024-01-16,SITE-C,現場C,基礎,WRK-017,6.6,8.3,74,3,1.2575757575757578,0,問題あり,style_b.csv
2024-01-17,SITE-C,現場C,設備,WRK-017,6.4,9.0,64,4,1.40625,1,問題あり,style_b.csv
2024-01-18,SITE-C,現場C,躯体,WRK-017,6.2,8.4,60,1,1.3548387096774195,1,問題あり,style_b.csv
2024-01-19,SITE-A,現場A,躯体,WRK-017,7.3,4.3,82,2,0.589041095890411,0,正常,style_b.csv
2024-01-20,SITE-D,現場D,基礎,WRK-017,7.4,4.8,100,1,0.6486486486486486,0,正常,style_b.csv
2024-01-01,SITE-D,現場D,設備,WRK-018,7.0,5.2,66,2,0.7428571428571429,1,正常,style_b.csv
2024-01-02,SITE-C,現場C,基礎,WRK-018,7.8,4.5,59,4,0.576923076923077,1,問題あり,style_b.csv
2024-01-03,SITE-A,現場A,躯体,WRK-018,6.8,9.0,34,3,1.3235294117647058,1,問題あり,style_b.csv
2024-01-04,SITE-D,現場D,躯体,WRK-018,7.9,9.8,67,0,1.240506329113924,1,問題あり,style_b.csv
2024-01-05,SITE-A,現場A,内装,WRK-018,7.1,4.6,72,2,0.647887323943662,0,正常,style_b.csv
2024-01-06,SITE-D,現場D,設備,WRK-018,7.8,4.8,94,3,0.6153846153846154,0,問題あり,style_b.csv
2024-01-07,SITE-C,現場C,躯体,WRK-018,7.6,6.0,88,5,0.7894736842105263,0,問題あり,style_b.csv
2024-01-08,SITE-C,現場C,躯体,WRK-018,6.0,6.0,67,4,1.0,1,問題あり,style_b.csv
2024-01-09,SITE-B,現場B,躯体,WRK-018,7.2,7.8,81,3,1.0833333333333333,0,問題あり,style_b.csv
2024-01-10,SITE-E,現場E,内装,WRK-018,6.2,8.0,53,1,1.2903225806451613,1,問題あり,style_b.csv
2024-01-11,SITE-D,現場D,内装,WRK-018,7.9,4.0,79,1,0.5063291139240506,0,正常,style_b.csv
2024-01-12,SITE-D,現場D,内装,WRK-018,7.9,5.8,31,2,0.7341772151898733,1,正常,style_b.csv
2024-01-13,SITE-C,現場C,躯体,WRK-018,6.1,4.7,69,1,0.7704918032786886,1,正常,style_b.csv
2024-01-14,SITE-D,現場D,内装,WRK-018,7.4,7.8,67,2,1.054054054054054,1,正常,style_b.csv
2024-01-15,SITE-E,現場E,躯体,WRK-018,6.4,4.8,49,3,0.7499999999999999,1,問題あり,style_b.csv
2024-01-16,SITE-E,現場E,内装,WRK-018,6.8,7.3,90,4,1.0735294117647058,0,問題あり,style_b.csv
2024-01-17,SITE-B,現場B,躯体,WRK-018,7.4,7.6,40,4,1.027027027027027,1,問題あり,style_b.csv
2024-01-18,SITE-D,現場D,内装,WRK-018,6.2,7.4,37,4,1.1935483870967742,1,問題あり,style_b.csv
2024-01-19,SITE-E,現場E,躯体,WRK-018,7.1,4.9,71,4,0.6901408450704226,0,問題あり,style_b.csv
2024-01-20,SITE-D,現場D,基礎,WRK-018,7.4,8.3,92,0,1.1216216216216217,0,正常,style_b.csv
2024-01-01,SITE-E,現場E,設備,WRK-019,7.6,6.7,95,3,0.8815789473684211,0,問題あり,style_b.csv
2024-01-02,SITE-D,現場D,基礎,WRK-019,7.1,8.0,69,5,1.1267605633802817,1,問題あり,style_b.csv
2024-01-03,SITE-A,現場A,設備,WRK-019,6.5,4.0,57,4,0.6153846153846154,1,問題あり,style_b.csv
2024-01-04,SITE-A,現場A,基礎,WRK-019,6.8,8.2,99,0,1.2058823529411764,0,問題あり,style_b.csv
2024-01-05,SITE-A,現場A,設備,WRK-019,6.1,6.5,47,5,1.0655737704918034,1,問題あり,style_b.csv
2024-01-06,SITE-D,現場D,内装,WRK-019,8.0,6.3,78,3,0.7875,0,問題あり,style_b.csv
2024-01-07,SITE-A,現場A,躯体,WRK-019,7.3,6.1,52,4,0.8356164383561644,1,問題あり,style_b.csv
2024-01-08,SITE-D,現場D,躯体,WRK-019,7.5,5.3,30,0,0.7066666666666667,1,正常,style_b.csv
2024-01-09,SITE-C,現場C,設備,WRK-019,7.3,7.3,98,3,1.0,0,問題あり,style_b.csv
2024-01-10,SITE-B,現場B,躯体,WRK-019,6.9,4.9,54,5,0.7101449275362319,1,問題あり,style_b.csv
2024-01-11,SITE-A,現場A,基礎,WRK-019,7.6,6.5,32,1,0.8552631578947368,1,正常,style_b.csv
2024-01-12,SITE-B,現場B,基礎,WRK-019,6.2,4.2,36,1,0.6774193548387097,1,正常,style_b.csv
2024-01-13,SITE-A,現場A,設備,WRK-019,6.9,7.2,37,1,1.0434782608695652,1,正常,style_b.csv
2024-01-14,SITE-E,現場E,内装,WRK-019,6.5,9.5,70,4,1.4615384615384615,0,問題あり,style_b.csv
2024-01-15,SITE-E,現場E,内装,WRK-019,6.5,9.3,96,1,1.4307692307692308,0,問題あり,style_b.csv
2024-01-16,SITE-D,現場D,内装,WRK-019,6.6,7.3,52,5,1.1060606060606062,1,問題あり,style_b.csv
2024-01-17,SITE-D,現場D,設備,WRK-019,6.1,6.1,78,4,1.0,0,問題あり,style_b.csv
2024-01-18,SITE-C,現場C,設備,WRK-019,6.8,5.8,53,4,0.8529411764705882,1,問題あり,style_b.csv
2024-01-19,SITE-D,現場D,躯体,WRK-019,7.7,5.8,48,3,0.7532467532467532,1,問題あり,style_b.csv
2024-01-20,SITE-A,現場A,設備,WRK-019,7.9,7.3,47,3,0.9240506329113923,1,問題あり,style_b.csv
2024-01-01,SITE-B,現場B,内装,WRK-020,6.4,7.9,87,2,1.234375,0,問題あり,style_b.csv
2024-01-02,SITE-A,現場A,躯体,WRK-020,6.1,6.3,35,0,1.0327868852459017,1,正常,style_b.csv
2024-01-03,SITE-B,現場B,躯体,WRK-020,7.0,9.2,72,2,1.3142857142857143,0,問題あり,style_b.csv
2024-01-04,SITE-A,現場A,躯体,WRK-020,7.9,9.8,45,5,1.240506329113924,1,問題あり,style_b.csv
2024-01-05,SITE-D,現場D,躯体,WRK-020,7.4,8.2,80,1,1.108108108108108,0,正常,style_b.csv
2024-01-06,SITE-E,現場E,内装,WRK-020,7.6,6.3,98,5,0.8289473684210527,0,問題あり,style_b.csv
2024-01-07,SITE-C,現場C,内装,WRK-020,6.5,7.1,93,3,1.0923076923076922,0,問題あり,style_b.csv
2024-01-08,SITE-A,現場A,設備,WRK-020,7.5,5.9,56,2,0.7866666666666667,1,正常,style_b.csv
2024-01-09,SITE-C,現場C,設備,WRK-020,6.1,9.2,48,0,1.5081967213114753,1,問題あり,style_b.csv
2024-01-10,SITE-C,現場C,設備,WRK-020,6.6,5.2,59,3,0.787878787878788,1,問題あり,style_b.csv
2024-01-11,SITE-E,現場E,躯体,WRK-020,7.0,7.9,73,2,1.1285714285714286,0,正常,style_b.csv
2024-01-12,SITE-D,現場D,設備,WRK-020,6.9,8.4,75,1,1.2173913043478262,0,問題あり,style_b.csv
2024-01-13,SITE-B,現場B,設備,WRK-020,6.4,9.3,37,4,1.453125,1,問題あり,style_b.csv
2024-01-14,SITE-A,現場A,基礎,WRK-020,7.9,8.0,30,3,1.0126582278481011,1,問題あり,style_b.csv
2024-01-15,SITE-B,現場B,躯体,WRK-020,6.1,4.9,57,4,0.8032786885245903,1,問題あり,style_b.csv
2024-01-16,SITE-D,現場D,内装,WRK-020,6.1,7.8,91,5,1.278688524590164,0,問題あり,style_b.csv
2024-01-17,SITE-D,現場D,基礎,WRK-020,6.0,7.3,31,0,1.2166666666666666,1,問題あり,style_b.csv
2024-01-18,SITE-E,現場E,内装,WRK-020,7.1,5.7,94,5,0.8028169014084507,0,問題あり,style_b.csv
2024-01-19,SITE-D,現場D,躯体,WRK-020,6.2,4.6,49,1,0.7419354838709676,1,正常,style_b.csv
2024-01-20,SITE-B,現場B,内装,WRK-020,7.6,5.6,80,0,0.7368421052631579,0,正常,style_b.csv
2024-01-01,SITE-A,現場A,基礎,WRK-001,7.5,5.5,47,5,0.7333333333333333,1,問題あり,style_c.csv
2024-01-02,SITE-A,現場A,基礎,WRK-001,7.2,4.2,41,1,0.5833333333333334,1,正常,style_c.csv
2024-01-03,SITE-B,現場B,基礎,WRK-001,7.1,8.3,99,3,1.1690140845070425,0,問題あり,style_c.csv
2024-01-04,SITE-B,現場B,設備,WRK-001,7.2,8.9,30,1,1.2361111111111112,1,問題あり,style_c.csv
2024-01-05,SITE-D,現場D,内装,WRK-001,6.6,5.3,73,0,0.8030303030303031,0,正常,style_c.csv
2024-01-06,SITE-A,現場A,設備,WRK-001,6.2,9.1,63,0,1.4677419354838708,1,問題あり,style_c.csv
2024-01-07,SITE-D,現場D,基礎,WRK-001,7.9,6.3,100,2,0.7974683544303797,0,正常,style_c.csv
2024-01-08,SITE-E,現場E,内装,WRK-001,7.2,8.2,35,5,1.1388888888888888,1,問題あり,style_c.csv
2024-01-09,SITE-B,現場B,内装,WRK-001,8.0,9.1,42,3,1.1375,1,問題あり,style_c.csv
2024-01-10,SITE-C,現場C,設備,WRK-001,7.3,6.2,77,2,0.8493150684931507,0,正常,style_c.csv
2024-01-11,SITE-B,現場B,内装,WRK-001,7.4,8.1,39,4,1.0945945945945945,1,問題あり,style_c.csv
2024-01-12,SITE-B,現場B,躯体,WRK-001,6.3,6.3,58,5,1.0,1,問題あり,style_c.csv
2024-01-13,SITE-C,現場C,基礎,WRK-001,6.5,4.2,70,3,0.6461538461538462,0,問題あり,style_c.csv
2024-01-14,SITE-C,現場C,基礎,WRK-001,6.4,9.7,70,1,1.5156249999999998,0,問題あり,style_c.csv
2024-01-15,SITE-D,現場D,設備,WRK-001,7.8,7.9,48,2,1.012820512820513,1,正常,style_c.csv
2024-01-16,SITE-B,現場B,躯体,WRK-001,7.5,7.2,84,4,0.9600000000000001,0,問題あり,style_c.csv
2024-01-17,SITE-D,現場D,内装,WRK-001,6.4,10.0,95,3,1.5625,0,問題あり,style_c.csv
2024-01-18,SITE-A,現場A,基礎,WRK-001,7.7,4.9,50,5,0.6363636363636364,1,問題あり,style_c.csv
2024-01-19,SITE-D,現場D,基礎,WRK-001,6.8,7.6,89,4,1.1176470588235294,0,問題あり,style_c.csv
2024-01-20,SITE-C,現場C,基礎,WRK-001,7.4,4.7,98,2,0.6351351351351351,0,正常,style_c.csv
2024-01-01,SITE-C,現場C,基礎,WRK-002,6.6,4.9,30,5,0.7424242424242425,1,問題あり,style_c.csv
2024-01-02,SITE-C,現場C,躯体,WRK-002,7.0,4.6,68,5,0.6571428571428571,1,問題あり,style_c.csv
2024-01-03,SITE-E,現場E,躯体,WRK-002,6.3,8.6,99,4,1.3650793650793651,0,問題あり,style_c.csv
2024-01-04,SITE-A,現場A,内装,WRK-002,7.0,4.7,76,2,0.6714285714285715,0,正常,style_c.csv
2024-01-05,SITE-B,現場B,基礎,WRK-002,6.5,7.4,40,0,1.1384615384615384,1,正常,style_c.csv
2024-01-06,SITE-D,現場D,基礎,WRK-002,8.0,7.2,46,1,0.9,1,正常,style_c.csv
2024-01-07,SITE-D,現場D,躯体,WRK-002,6.5,9.2,84,1,1.4153846153846152,0,問題あり,style_c.csv
2024-01-08,SITE-E,現場E,躯体,WRK-002,7.4,6.4,77,3,0.8648648648648649,0,問題あり,style_c.csv
2024-01-09,SITE-E,現場E,設備,WRK-002,6.2,5.3,73,0,0.8548387096774193,0,正常,style_c.csv
2024-01-10,SITE-E,現場E,躯体,WRK-002,7.2,4.0,37,1,0.5555555555555556,1,正常,style_c.csv
2024-01-11,SITE-A,現場A,基礎,WRK-002,7.7,4.4,60,2,0.5714285714285715,1,正常,style_c.csv
2024-01-12,SITE-D,現場D,躯体,WRK-002,7.1,8.3,90,1,1.1690140845070425,0,正常,style_c.csv
2024-01-13,SITE-D,現場D,設備,WRK-002,6.4,4.6,85,2,0.7187499999999999,0,正常,style_c.csv
2024-01-14,SITE-D,現場D,設備,WRK-002,6.9,8.4,42,0,1.2173913043478262,1,問題あり,style_c.csv
2024-01-15,SITE-D,現場D,内装,WRK-002,7.6,4.7,54,1,0.618421052631579,1,正常,style_c.csv
2024-01-16,SITE-E,現場E,設備,WRK-002,6.3,5.1,89,1,0.8095238095238095,0,正常,style_c.csv
2024-01-17,SITE-A,現場A,設備,WRK-002,7.6,9.1,42,0,1.1973684210526316,1,正常,style_c.csv
2024-01-18,SITE-E,現場E,基礎,WRK-002,7.9,9.6,60,1,1.2151898734177213,1,問題あり,style_c.csv
2024-01-19,SITE-D,現場D,設備,WRK-002,7.0,9.2,37,1,1.3142857142857143,1,問題あり,style_c.csv
2024-01-20,SITE-D,現場D,基礎,WRK-002,8.0,5.6,88,2,0.7,0,正常,style_c.csv
2024-01-01,SITE-D,現場D,設備,WRK-003,6.3,5.8,37,4,0.9206349206349206,1,問題あり,style_c.csv
2024-01-02,SITE-E,現場E,基礎,WRK-003,7.5,4.3,91,4,0.5733333333333334,0,問題あり,style_c.csv
2024-01-03,SITE-E,現場E,躯体,WRK-003,6.1,7.0,53,0,1.1475409836065575,1,正常,style_c.csv
2024-01-04,SITE-E,現場E,基礎,WRK-003,7.4,5.4,45,4,0.7297297297297297,1,問題あり,style_c.csv
2024-01-05,SITE-B,現場B,基礎,WRK-003,7.2,6.5,96,2,0.9027777777777778,0,正常,style_c.csv
2024-01-06,SITE-C,現場C,躯体,WRK-003,7.3,5.9,63,3,0.8082191780821919,1,問題あり,style_c.csv
2024-01-07,SITE-B,現場B,内装,WRK-003,6.9,9.6,39,0,1.391304347826087,1,問題あり,style_c.csv
2024-01-08,SITE-D,現場D,基礎,WRK-003,6.1,5.3,63,1,0.8688524590163935,1,正常,style_c.csv
2024-01-09,SITE-C,現場C,基礎,WRK-003,7.8,6.2,50,3,0.7948717948717949,1,問題あり,style_c.csv
2024-01-10,SITE-E,現場E,内装,WRK-003,7.2,9.9,97,0,1.375,0,問題あり,style_c.csv
2024-01-11,SITE-E,現場E,内装,WRK-003,7.9,4.6,47,2,0.5822784810126581,1,正常,style_c.csv
2024-01-12,SITE-A,現場A,基礎,WRK-003,7.5,4.9,66,4,0.6533333333333334,1,問題あり,style_c.csv
2024-01-13,SITE-B,現場B,内装,WRK-003,6.4,7.8,63,4,1.21875,1,問題あり,style_c.csv
2024-01-14,SITE-D,現場D,内装,WRK-003,7.8,9.1,41,5,1.1666666666666667,1,問題あり,style_c.csv
2024-01-15,SITE-D,現場D,内装,WRK-003,6.1,6.0,46,5,0.9836065573770493,1,問題あり,style_c.csv
2024-01-16,SITE-C,現場C,躯体,WRK-003,7.5,7.3,84,4,0.9733333333333333,0,問題あり,style_c.csv
2024-01-17,SITE-A,現場A,基礎,WRK-003,6.2,9.3,49,4,1.5,1,問題あり,style_c.csv
2024-01-18,SITE-A,現場A,内装,WRK-003,7.2,4.9,46,0,0.6805555555555556,1,正常,style_c.csv
2024-01-19,SITE-C,現場C,内装,WRK-003,7.8,8.8,35,2,1.1282051282051284,1,正常,style_c.csv
2024-01-20,SITE-B,現場B,躯体,WRK-003,7.3,6.1,82,4,0.8356164383561644,0,問題あり,style_c.csv
2024-01-01,SITE-B,現場B,躯体,WRK-004,7.7,9.9,52,3,1.2857142857142858,1,問題あり,style_c.csv
2024-01-02,SITE-A,現場A,躯体,WRK-004,7.5,6.0,82,5,0.8,0,問題あり,style_c.csv
2024-01-03,SITE-B,現場B,内装,WRK-004,6.3,8.2,78,0,1.3015873015873014,0,問題あり,style_c.csv
2024-01-04,SITE-D,現場D,躯体,WRK-004,6.4,9.5,74,2,1.484375,0,問題あり,style_c.csv
2024-01-05,SITE-B,現場B,躯体,WRK-004,6.0,5.2,72,2,0.8666666666666667,0,正常,style_c.csv
2024-01-06,SITE-A,現場A,内装,WRK-004,6.7,7.1,98,2,1.0597014925373134,0,正常,style_c.csv
2024-01-07,SITE-A,現場A,基礎,WRK-004,7.8,5.6,63,0,0.717948717948718,1,正常,style_c.csv
2024-01-08,SITE-A,現場A,設備,WRK-004,6.7,8.7,85,4,1.298507462686567,0,問題あり,style_c.csv
2024-01-09,SITE-E,現場E,基礎,WRK-004,6.8,7.5,62,0,1.1029411764705883,1,正常,style_c.csv
2024-01-10,SITE-D,現場D,基礎,WRK-004,7.0,8.8,55,2,1.2571428571428573,1,問題あり,style_c.csv
2024-01-11,SITE-D,現場D,基礎,WRK-004,7.9,9.5,70,5,1.2025316455696202,0,問題あり,style_c.csv
2024-01-12,SITE-A,現場A,内装,WRK-004,7.0,8.0,71,3,1.1428571428571428,0,問題あり,style_c.csv
2024-01-13,SITE-C,現場C,躯体,WRK-004,6.4,8.0,78,5,1.25,0,問題あり,style_c.csv
2024-01-14,SITE-B,現場B,内装,WRK-004,6.8,9.0,68,2,1.3235294117647058,1,問題あり,style_c.csv
2024-01-15,SITE-B,現場B,設備,WRK-004,7.6,7.6,71,3,1.0,0,問題あり,style_c.csv
2024-01-16,SITE-D,現場D,設備,WRK-004,7.4,7.1,51,5,0.9594594594594593,1,問題あり,style_c.csv
2024-01-17,SITE-A,現場A,内装,WRK-004,7.0,7.8,72,0,1.1142857142857143,0,正常,style_c.csv
2024-01-18,SITE-B,現場B,内装,WRK-004,6.4,5.2,33,0,0.8125,1,正常,style_c.csv
2024-01-19,SITE-B,現場B,設備,WRK-004,7.2,8.6,88,3,1.1944444444444444,0,問題あり,style_c.csv
2024-01-20,SITE-E,現場E,躯体,WRK-004,7.4,6.3,81,1,0.8513513513513513,0,正常,style_c.csv
2024-01-01,SITE-B,現場B,基礎,WRK-005,7.8,9.2,43,3,1.1794871794871795,1,問題あり,style_c.csv
2024-01-02,SITE-B,現場B,躯体,WRK-005,7.6,8.2,89,0,1.0789473684210527,0,正常,style_c.csv
2024-01-03,SITE-E,現場E,躯体,WRK-005,7.8,4.7,47,3,0.6025641025641026,1,問題あり,style_c.csv
2024-01-04,SITE-E,現場E,内装,WRK-005,7.9,9.3,94,3,1.1772151898734178,0,問題あり,style_c.csv
2024-01-05,SITE-E,現場E,設備,WRK-005,7.8,8.5,90,3,1.0897435897435899,0,問題あり,style_c.csv
2024-01-06,SITE-C,現場C,躯体,WRK-005,7.7,5.7,96,3,0.7402597402597403,0,問題あり,style_c.csv
2024-01-07,SITE-B,現場B,内装,WRK-005,6.9,8.3,60,2,1.2028985507246377,1,問題あり,style_c.csv
2024-01-08,SITE-C,現場C,内装,WRK-005,7.8,4.5,49,1,0.576923076923077,1,正常,style_c.csv
2024-01-09,SITE-D,現場D,躯体,WRK-005,7.4,4.4,82,2,0.5945945945945946,0,正常,style_c.csv
2024-01-10,SITE-E,現場E,設備,WRK-005,6.8,5.2,83,3,0.7647058823529412,0,問題あり,style_c.csv
2024-01-11,SITE-E,現場E,基礎,WRK-005,7.7,8.6,78,3,1.1168831168831168,0,問題あり,style_c.csv
2024-01-12,SITE-A,現場A,内装,WRK-005,6.6,6.3,83,4,0.9545454545454546,0,問題あり,style_c.csv
2024-01-13,SITE-E,現場E,躯体,WRK-005,7.0,5.6,92,0,0.7999999999999999,0,正常,style_c.csv
2024-01-14,SITE-D,現場D,内装,WRK-005,7.3,8.8,51,3,1.2054794520547947,1,問題あり,style_c.csv
2024-01-15,SITE-B,現場B,基礎,WRK-005,7.8,7.6,33,0,0.9743589743589743,1,正常,style_c.csv
2024-01-16,SITE-D,現場D,躯体,WRK-005,7.7,5.1,63,3,0.6623376623376622,1,問題あり,style_c.csv
2024-01-17,SITE-C,現場C,躯体,WRK-005,6.9,6.0,78,2,0.8695652173913043,0,正常,style_c.csv
2024-01-18,SITE-D,現場D,内装,WRK-005,7.7,6.8,99,0,0.8831168831168831,0,正常,style_c.csv
2024-01-19,SITE-C,現場C,躯体,WRK-005,7.3,8.7,35,0,1.191780821917808,1,正常,style_c.csv
2024-01-20,SITE-B,現場B,躯体,WRK-005,7.7,7.7,60,1,1.0,1,正常,style_c.csv
2024-01-01,SITE-D,現場D,基礎,WRK-006,7.1,5.3,62,2,0.7464788732394366,1,正常,style_c.csv
2024-01-02,SITE-B,現場B,基礎,WRK-006,7.6,5.0,69,0,0.6578947368421053,1,正常,style_c.csv
2024-01-03,SITE-E,現場E,基礎,WRK-006,7.9,7.5,78,3,0.9493670886075949,0,問題あり,style_c.csv
2024-01-04,SITE-B,現場B,基礎,WRK-006,7.2,9.0,61,0,1.25,1,問題あり,style_c.csv
2024-01-05,SITE-C,現場C,基礎,WRK-006,7.6,7.4,35,2,0.9736842105263159,1,正常,style_c.csv
2024-01-06,SITE-E,現場E,設備,WRK-006,7.3,4.4,73,0,0.6027397260273973,0,正常,style_c.csv
2024-01-07,SITE-D,現場D,設備,WRK-006,6.2,9.8,88,5,1.5806451612903227,0,問題あり,style_c.csv
2024-01-08,SITE-B,現場B,設備,WRK-006,6.4,7.1,64,4,1.1093749999999998,1,問題あり,style_c.csv
2024-01-09,SITE-E,現場E,設備,WRK-006,6.9,9.0,64,2,1.3043478260869565,1,問題あり,style_c.csv
2024-01-10,SITE-B,現場B,基礎,WRK-006,6.6,6.7,89,4,1.0151515151515151,0,問題あり,style_c.csv
2024-01-11,SITE-E,現場E,設備,WRK-006,6.7,7.0,71,1,1.044776119402985,0,正常,style_c.csv
2024-01-12,SITE-D,現場D,躯体,WRK-006,6.7,5.6,65,4,0.835820895522388,1,問題あり,style_c.csv
2024-01-13,SITE-C,現場C,基礎,WRK-006,7.0,5.1,60,5,0.7285714285714285,1,問題あり,style_c.csv
2024-01-14,SITE-D,現場D,設備,WRK-006,7.1,5.4,90,5,0.7605633802816902,0,問題あり,style_c.csv
2024-01-15,SITE-D,現場D,設備,WRK-006,7.6,4.6,58,3,0.6052631578947368,1,問題あり,style_c.csv
2024-01-16,SITE-B,現場B,内装,WRK-006,7.3,6.2,100,4,0.8493150684931507,0,問題あり,style_c.csv
2024-01-17,SITE-C,現場C,設備,WRK-006,8.0,7.3,75,5,0.9125,0,問題あり,style_c.csv
2024-01-18,SITE-D,現場D,内装,WRK-006,6.6,5.4,54,2,0.8181818181818182,1,正常,style_c.csv
2024-01-19,SITE-A,現場A,躯体,WRK-006,6.4,8.4,65,5,1.3125,1,問題あり,style_c.csv
2024-01-20,SITE-E,現場E,内装,WRK-006,8.0,9.0,67,1,1.125,1,正常,style_c.csv
2024-01-01,SITE-C,現場C,躯体,WRK-007,6.6,8.2,46,2,1.2424242424242424,1,問題あり,style_c.csv
2024-01-02,SITE-A,現場A,基礎,WRK-007,7.1,8.2,46,5,1.1549295774647887,1,問題あり,style_c.csv
2024-01-03,SITE-D,現場D,基礎,WRK-007,7.7,7.4,90,3,0.961038961038961,0,問題あり,style_c.csv
2024-01-04,SITE-D,現場D,内装,WRK-007,6.4,4.3,91,0,0.6718749999999999,0,正常,style_c.csv
